leader,follower,lag,horizon,corr_mean,corr_min,corr_max,corr_std,slope_mean,consistent_sign_days,score
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,76,50,0.1086826413605772,0.06545316745557384,0.13320426237640032,0.03755050646176583,0.08981847979268309,1,0.15802579598758093
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,72,50,0.1067129159298378,0.0661267676801627,0.13038981584396556,0.03531114341508526,0.09073977993197674,1,0.1577296787781646
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,300,500,0.11832955401180839,0.060546156958428285,0.15080807951327224,0.050170270669176155,0.13514677970786007,1,0.1575938479494219
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,77,50,0.10864972390794274,0.06471737497362123,0.13347255295045704,0.038153622862424526,0.08915775904215373,1,0.15728827323788358
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,78,50,0.10862772502038169,0.06394812682652866,0.13385195367850417,0.038801028400889295,0.08851289943353235,1,0.15652293973880343
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,71,50,0.10565418122273378,0.06528835196813243,0.1293482629976677,0.035133722024535644,0.0904822899282592,1,0.15636982337177185
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,200,200,-0.09142641239696703,-0.10647141311476771,-0.07299191312271137,0.016995168586327197,-0.09405606564224368,1,0.15629091953400837
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,79,50,0.10852176226974919,0.0632015116321227,0.13421775579777132,0.03936572537343428,0.08781495664328487,1,0.15573665903716594
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,70,50,0.10468915409179036,0.06439476222853167,0.12862408419615967,0.035100932208215335,0.09029916825851171,1,0.15497917354181562
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,80,50,0.10849424175161258,0.06224315681335201,0.13479277231868417,0.040180094536279055,0.08719266590573964,1,0.1547926502839302
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,400,100,-0.1506704727584621,-0.26008530051474266,-0.08855012768492442,0.09504554144519407,-0.06941437736782506,1,0.15449773590523122
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,81,50,0.10838929778634514,0.0612809623953638,0.13528623893598615,0.04093373403255145,0.08652322770923566,1,0.15381597391198118
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,69,50,0.1036316819088602,0.06345998473787182,0.1278140700059595,0.03503006674513109,0.09003678574206579,1,0.15349423192460496
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,82,50,0.10835722321694737,0.060276621998294144,0.13560489546714186,0.04176236814409608,0.08590275032218243,1,0.15287163248684776
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_DARK_MATTER,300,200,-0.08678897167549432,-0.10052567232972133,-0.07336381412664843,0.01358360885740025,-0.0642657639361131,1,0.15281953540401144
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,300,100,-0.12862295353573658,-0.2075273512588573,-0.07908585844594627,0.06907338935487732,-0.06881450173533407,1,0.15215044073643413
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,68,50,0.10259506214787299,0.06252542551399247,0.12699923337399935,0.0349753210110133,0.08979072568472783,1,0.15202047512004324
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,83,50,0.10830273116804441,0.05918080127347743,0.13606690245646128,0.042661264963535034,0.08527979404308923,1,0.15183200737176578
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,84,50,0.10815972719786555,0.058176866983501226,0.13625271679435436,0.043397400932224287,0.08458837538461456,1,0.15085312076051705
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,67,50,0.1016534006079489,0.06187734959792382,0.12630965915876236,0.034775519001779914,0.08964231631471935,1,0.15084846470760974
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_SOLAR_WINDS,300,200,0.11704893891890333,0.05683836840624099,0.16591802462562008,0.05541718874534419,0.09451142832788302,1,0.15062547439420176
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,39,50,-0.08486944956557234,-0.09941680623019043,-0.07569449897768923,0.012741037070643889,-0.10663393878304132,1,0.15055644647368796
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,40,50,-0.08616406949621673,-0.10242782218438025,-0.0745511609922992,0.0145086120467852,-0.1069218048963616,1,0.15049360560062044
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,38,50,-0.08345654205817382,-0.09605060071478538,-0.07642516165206799,0.01093146863829813,-0.10617849243633426,1,0.150465044919384
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,37,50,-0.08200009871187504,-0.09265756122725628,-0.07608528319846358,0.009248222813323157,-0.10563509853281723,1,0.15011703916134528
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,41,50,-0.08758794245557183,-0.1060992738094105,-0.07345789586783102,0.01675594314362784,-0.10737634627309973,1,0.15003594694588718
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,36,50,-0.08071086309363064,-0.0893206747655,-0.0745626104661068,0.007680792287443749,-0.10532040184694648,1,0.14990763232532797
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,42,50,-0.0890310866216515,-0.10956352753009806,-0.07263998072003444,0.0188069154564972,-0.10787383063770246,1,0.14987525983578198
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,43,50,-0.09034520995704003,-0.11265815943822582,-0.07183444471313279,0.02067574363159888,-0.10821593556913323,1,0.1497321785442608
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,44,50,-0.09161468447158465,-0.11540170131386969,-0.07094876441392016,0.02239021736410681,-0.10853282544632536,1,0.14970916212859403
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,35,50,-0.07951606189206285,-0.08613309118400458,-0.07361738942105209,0.006288698199661562,-0.10518176364824149,1,0.1496227976048653
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,85,50,0.10778575782740353,0.056865560520990496,0.13651637206753003,0.044219296042534544,0.0837495543108434,1,0.1494748078587408
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,45,50,-0.092690355694883,-0.1180814771309153,-0.0700169058195922,0.024147257771212096,-0.10862552528358187,1,0.14932324299212435
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,46,50,-0.09375046256972723,-0.12062864674379824,-0.06919915845983178,0.02579358145765055,-0.10870912038029784,1,0.14905444535942255
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,66,50,0.10037534368593648,0.060626663331302184,0.12558963303746964,0.03483508647376059,0.08919081238362321,1,0.14888608938663736
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,47,50,-0.09471663469130442,-0.12298807995634156,-0.06826949379990979,0.027404871511749144,-0.1087330922402524,1,0.1486860487631664
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,34,50,-0.07811183835741363,-0.08290044884721055,-0.07279353122498287,0.005074236874204566,-0.10478337030931544,1,0.14867933507036465
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,500,100,-0.15991428361036739,-0.2878695630791966,-0.06460242855253294,0.11515749306013082,-0.06728718440414622,1,0.14864858419378923
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,48,50,-0.09574268964149507,-0.12542288794427414,-0.06760010266263117,0.028942042271915106,-0.10881646804140542,1,0.14850499954016752
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,49,50,-0.09664319622625929,-0.12754516817863568,-0.06715211824824455,0.030221235685008754,-0.10875918103965361,1,0.1484292415409555
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,86,50,0.10739013237399558,0.055796138839378936,0.1366863271932889,0.044818517530643115,0.08291468133059915,1,0.1483099457239951
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,50,50,-0.09728421484346005,-0.1294321423845948,-0.06645824563634287,0.031507754573954216,-0.10844235016578158,1,0.14795205827767619
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,87,50,0.1071187760987311,0.05500602096403648,0.13687688173193618,0.045282526723561256,0.08218726355335049,1,0.14746271078084033
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,100,500,-0.15870728129602052,-0.27953217037795614,-0.04985396822410924,0.11530614949029684,-0.3456892325799719,1,0.14742475463124005
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,51,50,-0.09801265442188005,-0.1315824265111451,-0.06548950179661929,0.033058890386049235,-0.10824403269458825,1,0.14732221821106714
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,65,50,0.09922416919360355,0.059459583644321364,0.12510330570854036,0.03495538345913488,0.0888675569543792,1,0.14704736728586912
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,33,50,-0.07656232220399763,-0.0797816296204407,-0.07178321256768039,0.00422118538580278,-0.10422312854870032,1,0.14692276223990655
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,99,500,-0.15778037050150903,-0.27815301730525094,-0.04939554959828013,0.11484892570369218,-0.34540384866956336,1,0.14687564295211886
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,52,50,-0.09873273391613642,-0.13381380271934462,-0.06470791679394439,0.03456504908276342,-0.10802552368139351,1,0.14674350373908973
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,88,50,0.10693573335774921,0.054066108126954227,0.1374785887620724,0.04597035968522739,0.0815483845282076,1,0.14651705125389425
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,400,50,-0.11458070582567731,-0.17978679778763193,-0.0815498780688334,0.056471752398530424,-0.03705131825787288,1,0.1464554516317329
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,98,500,-0.15695643863371153,-0.276935063272167,-0.04900122313578798,0.11444160364722948,-0.345383807734232,1,0.14638618249835061
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,53,50,-0.09945415001382792,-0.13620747202497346,-0.06388817473187196,0.03617426619067051,-0.10783147852854447,1,0.14606893474949625
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,97,500,-0.15618430269395286,-0.2757598842635699,-0.0486089823957936,0.11404993536944014,-0.3454641320141798,1,0.1459325857065886
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,89,50,0.10676166009335662,0.053032999341942014,0.13803100276955693,0.04673843036488222,0.08091806989532635,1,0.14551288279134691
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,96,500,-0.15544831700482398,-0.27462716829758155,-0.04816035555063346,0.11370070037077615,-0.34556895572768315,1,0.14548227192060406
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,64,50,0.09818114027775497,0.05833469494424078,0.12481626590412015,0.035154715837661756,0.08866349789039822,1,0.1452870359265646
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,54,50,-0.10005335600263893,-0.13857968722538525,-0.0626505948244356,0.03797701377730657,-0.10754264225427723,1,0.1450290207963538
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,95,500,-0.15469128346195832,-0.2735179397539734,-0.04769560205771138,0.11337508997018439,-0.3457126919674585,1,0.14499469781929453
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,32,50,-0.07508097322160151,-0.0778875327378553,-0.0708031102799174,0.003764413728310957,-0.1037948235762322,1,0.1447143014139471
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,94,500,-0.15391098411176218,-0.27238832032491417,-0.04727422297226436,0.1130231773588086,-0.3458603294161069,1,0.14450163218861395
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,90,50,0.10650898303687982,0.051816065395320486,0.13851874078535836,0.04759446172611757,0.08023498320668926,1,0.14432653067229897
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,93,500,-0.15310839875349905,-0.27118610811166455,-0.04685218995420546,0.11263319943767444,-0.3459851416010202,1,0.14401175278216807
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,55,50,-0.10037558834346487,-0.1406242254982703,-0.061297585823288404,0.03967627413980486,-0.10694952692640758,1,0.1437260393171669
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,63,50,0.09708441143625963,0.05734595240263132,0.12427086634100971,0.03518381207534754,0.08840081219329986,1,0.1436331909062419
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,92,500,-0.1523109412413916,-0.26993152367897616,-0.04648762667525642,0.11218812514689457,-0.34607128866609166,1,0.14356217261069545
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,150,200,-0.10308649749133458,-0.15332691670764811,-0.07493696254546672,0.04361480946049051,-0.11479210703204241,1,0.14355970373611704
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,91,50,0.10631226329812095,0.05060007508650826,0.138890526334362,0.04847870476716741,0.07959175870426517,1,0.14320203488416935
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,91,500,-0.1514893813222356,-0.2686875669539999,-0.04604072659999048,0.11178748806262377,-0.3461401150858032,1,0.1430579140515057
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,90,500,-0.15062280379787882,-0.26737699570354306,-0.04566008611127418,0.11132778695357529,-0.3461087078967988,1,0.14254898134239943
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,56,50,-0.10054950075712156,-0.14243859507150156,-0.05996968581949958,0.0412500413050525,-0.1062204850196939,1,0.1423709328905165
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,89,500,-0.14973147454705557,-0.26610872131402,-0.045338815338164695,0.11087182058733341,-0.34607852981339665,1,0.14201183840497425
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,62,50,0.09581550349880856,0.05643403203644636,0.12369747746282127,0.03507522779245544,0.08799344715205214,1,0.14186983811129325
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,92,50,0.10604384376971128,0.04908028322427617,0.13915700944314768,0.04954881586112912,0.07888638022881567,1,0.14181836634291173
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,31,50,-0.07362400715703837,-0.07779273071962359,-0.06986020045490367,0.003981736725109054,-0.10342275870759286,1,0.14160949696709568
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,88,500,-0.14885228618689308,-0.2648868235084098,-0.04500621310897344,0.1104458677491841,-0.34611924584977555,1,0.14146372915651625
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,57,50,-0.10083825587390438,-0.1443170860481627,-0.05861931492601924,0.042862775044003744,-0.1056422231298143,1,0.14116799263187318
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,87,500,-0.1480316695595956,-0.2636364538375948,-0.04473217043313674,0.1099697065341195,-0.34624621477528467,1,0.1410028827520801
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,63,50,-0.10561480383513194,-0.15484672520422357,-0.05493794813358416,0.04997005913901357,-0.1054736256609835,1,0.14084785248665285
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,64,50,-0.10651609826258834,-0.1566480300828951,-0.05415881487578624,0.0512808341453037,-0.10557890333330038,1,0.1408190255750186
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,62,50,-0.10465914977470823,-0.15319961441171387,-0.055468221638105324,0.04886894320977861,-0.10531782909818806,1,0.14060575364900366
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,86,500,-0.147239557568453,-0.2623892371108321,-0.044472391534002315,0.1094848522724468,-0.3464835223947777,1,0.14057298747019636
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,58,50,-0.1013913929778482,-0.1462724004117569,-0.05767857067895266,0.04430846599763443,-0.105355879762889,1,0.140520366947162
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,93,50,0.10581332585544491,0.047598900883037205,0.13945530790154695,0.050618707916267915,0.07821835310362757,1,0.14050489121745585
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,65,50,-0.10718210989528233,-0.1582344388571717,-0.05301792226791421,0.05267723976310652,-0.10546919701920039,1,0.14040352060541011
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,61,50,-0.10369185428924486,-0.15177855492615325,-0.055939899673494914,0.04792020452098973,-0.10515072180003517,1,0.1401997173070851
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,32,100,0.09377627093471153,0.054714591681098664,0.11490003343512004,0.033865889813577056,0.16658415109666394,1,0.14010480349446042
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,85,500,-0.14645677013297706,-0.26121521927527697,-0.04411392626208531,0.1090818651183206,-0.3467540080760243,1,0.14009514411983684
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,33,100,0.09471706342695303,0.05401628398921968,0.11607234717429736,0.03526223046175233,0.1656829671846093,1,0.14004953652414576
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,61,50,0.09451966336494044,0.05545516780965724,0.12324965084772982,0.03505887227828654,0.08755579016625263,1,0.13996809209273461
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,59,50,-0.10189273163988577,-0.14808493751862709,-0.05690425960785704,0.045602255837263,-0.10500351175009669,1,0.13996037500101569
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,66,50,-0.10772251350954272,-0.15967614906453537,-0.05198136436195385,0.05394720203536438,-0.105233337501617,1,0.13994734829256197
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,34,100,0.09550871998405651,0.05321323325573725,0.11706042391252992,0.03663119343300998,0.16455747444354962,1,0.1398051463714752
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,60,50,-0.10267679984207129,-0.1499886079180593,-0.056172757251238124,0.04691314126014243,-0.10496271349598219,1,0.13977891829330522
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,84,500,-0.1456554328836318,-0.26001084669923175,-0.0437269136568326,0.10867615058012096,-0.34698223355151,1,0.13959950140800356
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,31,100,0.0926167005205073,0.054782629099620554,0.11387743412484311,0.03284898232865678,0.16710601441405526,1,0.13943155438162358
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,35,100,0.09603728717998267,0.05221025001449449,0.11814565387379769,0.037955827692400544,0.16305463694967645,1,0.13922903988386276
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,94,50,0.10560418869983133,0.04613038505720105,0.13988033180067716,0.05170546103832169,0.07758031137252742,1,0.13922265945740095
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,67,50,-0.10816943702454958,-0.161189458605202,-0.05063416612222409,0.05541578097732495,-0.10490038639547981,1,0.13920006880167649
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,83,500,-0.1447995638379713,-0.2586475735331641,-0.04335584717957047,0.10818055150249796,-0.34710749857530443,1,0.13910959769576153
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,30,100,0.09155424994259709,0.054934570893711836,0.11324593603781638,0.031893377940581925,0.16787145816582083,1,0.13883070002777903
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,36,100,0.09659664554690588,0.051359587823501834,0.1200627710155719,0.039185609139211784,0.16167310422926,1,0.13880263361177098
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,82,500,-0.14392238068002372,-0.2573232664224604,-0.043027199972331946,0.10769399016570748,-0.3472675644937606,1,0.1385907994402689
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,37,100,0.09720640484822411,0.050519585168695695,0.12157744812831406,0.04044502910530881,0.1604017222033445,1,0.13842626608783226
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,68,50,-0.10848086761368182,-0.1624473850728209,-0.04927104231520431,0.05677006559641206,-0.10444521379191085,1,0.13839487430330524
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,95,50,0.10544243884595213,0.044886332740962945,0.1401704481543507,0.05263158367965465,0.07698023388863107,1,0.1381659500660836
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,60,50,0.09339515330352606,0.05436862195278753,0.12307222072247842,0.035293136412558976,0.0872581714421503,1,0.13806340185466554
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,38,100,0.0979157268350435,0.049621980578948836,0.12352897881183375,0.041849309582286824,0.15938013275081123,1,0.13805597943815517
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,81,500,-0.14305427164090287,-0.25604696627337437,-0.04262536580285902,0.10726407356847076,-0.34746942013825605,1,0.13804058675286449
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,30,50,-0.07214395296617677,-0.07752416380527094,-0.06910222211298754,0.004672648280195473,-0.10300282900188074,1,0.13784680936524416
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,29,100,0.09029815122521623,0.054736607986192294,0.11263704072100325,0.031132683095578904,0.1682981474130083,1,0.1377202831416184
