timestamp,cash,realized_pnl,unrealized_pnl,total_pnl,own_trade_count,positions
7700,-20396.00,-351.00,-25.00,-376.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
7800,-20396.00,-351.00,-27.00,-378.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
7900,-20396.00,-351.00,-23.00,-374.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
8000,-20396.00,-351.00,-23.00,-374.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
8100,-20396.00,-351.00,-21.00,-372.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
8200,-20396.00,-351.00,-21.00,-372.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
8300,-20396.00,-351.00,-21.00,-372.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
8400,-20396.00,-351.00,-17.00,-368.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
8500,-20396.00,-351.00,-17.00,-368.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
8600,-20396.00,-351.00,-17.00,-368.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
8700,-20396.00,-351.00,-15.00,-366.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
8800,-20396.00,-351.00,-15.00,-366.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
8900,-20396.00,-351.00,-17.00,-368.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
9000,-20396.00,-351.00,-17.00,-368.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
9100,-20396.00,-351.00,-19.00,-370.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
9200,-20396.00,-351.00,-17.00,-368.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
9300,-20396.00,-351.00,-17.00,-368.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
9400,-20396.00,-351.00,-19.00,-370.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
9500,-20396.00,-351.00,-19.00,-370.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
9600,-5399.00,-387.75,-5.25,-393.00,1,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
9700,-5399.00,-387.75,-4.75,-392.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
9800,-5399.00,-387.75,-4.75,-392.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
9900,-5399.00,-387.75,-4.75,-392.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
10000,-5399.00,-387.75,-4.75,-392.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
10100,-5399.00,-387.75,-4.25,-392.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
10200,-5399.00,-387.75,-3.25,-391.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
10300,-20444.00,-387.75,-22.25,-410.00,1,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
10400,-20444.00,-387.75,-22.25,-410.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
10500,-20444.00,-387.75,-20.25,-408.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 4}"
10600,-5438.00,-423.94,-8.56,-432.50,1,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
10700,-5438.00,-423.94,-5.56,-429.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
10800,-5438.00,-423.94,-6.56,-430.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
10900,-5438.00,-423.94,-7.56,-431.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
11000,-5438.00,-423.94,-8.06,-432.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
11100,9559.00,-439.00,-13.00,-452.00,1,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
11200,9559.00,-439.00,-14.00,-453.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
11300,9559.00,-439.00,-13.00,-452.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
11400,9559.00,-439.00,-13.00,-452.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
11500,9559.00,-439.00,-13.00,-452.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
11600,9559.00,-439.00,-13.00,-452.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
11700,9559.00,-439.00,-13.00,-452.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
11800,24556.00,-439.00,-17.50,-456.50,1,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
11900,24556.00,-439.00,-35.00,-474.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
12000,24556.00,-439.00,-30.00,-469.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
12100,9520.00,-478.00,-13.00,-491.00,1,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
12200,9520.00,-478.00,-15.00,-493.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
12300,-5522.00,-508.00,-7.00,-515.00,1,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
12400,-5522.00,-508.00,-6.50,-514.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
12500,-5522.00,-508.00,-7.00,-515.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
12600,-5522.00,-508.00,-7.50,-515.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
12700,-5522.00,-508.00,-8.50,-516.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
12800,-5522.00,-508.00,-8.50,-516.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
12900,-5522.00,-508.00,-9.00,-517.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
13000,9472.00,-524.00,-14.00,-538.00,1,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
13100,9472.00,-524.00,-12.00,-536.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
13200,9472.00,-524.00,-13.00,-537.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
13300,9472.00,-524.00,-13.00,-537.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
13400,9472.00,-524.00,-14.00,-538.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
13500,9472.00,-524.00,-15.00,-539.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
13600,9472.00,-524.00,-15.00,-539.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
13700,-15588.00,-552.00,-9.00,-561.00,1,"{""EMERALDS"": 0, ""TOMATOES"": 3}"
13800,-15588.00,-552.00,-22.50,-574.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 3}"
13900,24388.00,-597.00,-17.50,-614.50,1,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
14000,24388.00,-597.00,-37.50,-634.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
14100,24388.00,-597.00,-35.00,-632.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
14200,24388.00,-597.00,-35.00,-632.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
14300,24388.00,-597.00,-32.50,-629.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
14400,24388.00,-597.00,-37.50,-634.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
14500,24388.00,-597.00,-32.50,-629.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
14600,24388.00,-597.00,-17.50,-614.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
14700,24388.00,-597.00,-30.00,-627.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
14800,24388.00,-597.00,-30.00,-627.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
14900,9361.00,-633.00,-16.00,-649.00,1,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
15000,9361.00,-633.00,-12.00,-645.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
15100,9361.00,-633.00,-13.00,-646.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
15200,9361.00,-633.00,-12.00,-645.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
15300,9361.00,-633.00,-12.00,-645.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
15400,9361.00,-633.00,-12.00,-645.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
15500,9361.00,-633.00,-13.00,-646.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
15600,9361.00,-633.00,-14.00,-647.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
15700,9361.00,-633.00,-14.00,-647.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
15800,-5675.00,-663.00,-7.00,-670.00,1,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
15900,9319.00,-677.00,-7.00,-684.00,1,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
16000,9319.00,-677.00,-12.00,-689.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
16100,9319.00,-677.00,-6.00,-683.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
16200,9319.00,-677.00,-11.00,-688.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
16300,9319.00,-677.00,-9.00,-686.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
16400,9319.00,-677.00,-10.00,-687.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
16500,9319.00,-677.00,-10.00,-687.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
16600,9319.00,-677.00,-10.00,-687.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
16700,9319.00,-677.00,-9.00,-686.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
16800,9319.00,-677.00,-10.00,-687.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
16900,9319.00,-677.00,-9.00,-686.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
17000,9319.00,-677.00,-9.00,-686.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
17100,9319.00,-677.00,-8.00,-685.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
17200,9319.00,-677.00,-9.00,-686.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
17300,9319.00,-677.00,-10.00,-687.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
17400,-10721.00,-701.00,-9.00,-710.00,1,"{""EMERALDS"": 0, ""TOMATOES"": 2}"
17500,-10721.00,-701.00,-14.00,-715.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 2}"
17600,-10721.00,-701.00,-15.00,-716.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 2}"
17700,-10721.00,-701.00,-15.00,-716.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 2}"
17800,4267.00,-729.00,-6.50,-735.50,1,"{""EMERALDS"": 0, ""TOMATOES"": -1}"
17900,4267.00,-729.00,-6.00,-735.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -1}"
18000,4267.00,-729.00,-5.50,-734.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -1}"
18100,4267.00,-729.00,-6.00,-735.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -1}"
18200,4267.00,-729.00,-5.50,-734.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -1}"
18300,4267.00,-729.00,-5.00,-734.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -1}"
18400,4267.00,-729.00,-5.00,-734.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -1}"
18500,34231.00,-729.00,-15.50,-744.50,1,"{""EMERALDS"": 0, ""TOMATOES"": -7}"
18600,34231.00,-729.00,-40.00,-769.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -7}"
18700,34231.00,-729.00,-40.00,-769.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -7}"
18800,34231.00,-729.00,-33.00,-762.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -7}"
18900,34231.00,-729.00,-29.50,-758.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -7}"
19000,34231.00,-729.00,-29.50,-758.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -7}"
19100,34231.00,-729.00,-26.00,-755.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -7}"
19200,34231.00,-729.00,-26.00,-755.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -7}"
19300,34231.00,-729.00,-33.00,-762.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -7}"
19400,19213.00,-764.14,-20.86,-785.00,1,"{""EMERALDS"": 0, ""TOMATOES"": -4}"
19500,19213.00,-764.14,-20.86,-785.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -4}"
19600,19213.00,-764.14,-18.86,-783.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -4}"
19700,19213.00,-764.14,-20.86,-785.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -4}"
19800,19213.00,-764.14,-20.86,-785.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -4}"
19900,19213.00,-764.14,-18.86,-783.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -4}"
20000,19213.00,-764.14,-18.86,-783.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -4}"
20100,19213.00,-764.14,-16.86,-781.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -4}"
20200,19213.00,-764.14,-20.86,-785.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -4}"
20300,4195.00,-799.29,-5.21,-804.50,1,"{""EMERALDS"": 0, ""TOMATOES"": -1}"
20400,24163.00,-799.29,-15.21,-814.50,1,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
20500,9148.00,-836.91,-16.09,-853.00,1,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
20600,9148.00,-836.91,-12.09,-849.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
20700,-5867.00,-862.00,-4.00,-866.00,1,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
20800,-5867.00,-862.00,-6.00,-868.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
20900,-5867.00,-862.00,-5.50,-867.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
21000,-5867.00,-862.00,-5.00,-867.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
21100,-5867.00,-862.00,-6.00,-868.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
21200,-5867.00,-862.00,-7.00,-869.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
21300,9109.00,-875.00,-13.00,-888.00,1,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
21400,9109.00,-875.00,-12.00,-887.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
21500,9109.00,-875.00,-14.00,-889.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
21600,9109.00,-875.00,-14.00,-889.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
21700,9109.00,-875.00,-14.00,-889.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
21800,9109.00,-875.00,-14.00,-889.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
21900,9109.00,-875.00,-12.00,-887.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
22000,9109.00,-875.00,-13.00,-888.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
22100,9109.00,-875.00,-12.00,-887.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
22200,9109.00,-875.00,-12.00,-887.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
22300,9109.00,-875.00,-12.00,-887.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
22400,9109.00,-875.00,-10.00,-885.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
22500,9109.00,-875.00,-11.00,-886.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
22600,-5903.00,-899.00,-3.00,-902.00,1,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
22700,-5903.00,-899.00,-6.50,-905.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
22800,-5903.00,-899.00,-6.50,-905.50,0,"{""EMERALDS"": 0, ""TOMATOES"": 1}"
22900,9070.00,-912.00,-13.00,-925.00,1,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
23000,9070.00,-912.00,-11.00,-923.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
23100,9070.00,-912.00,-11.00,-923.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
23200,9070.00,-912.00,-11.00,-923.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
23300,9070.00,-912.00,-10.00,-922.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
23400,9070.00,-912.00,-10.00,-922.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
23500,24037.00,-912.00,-28.50,-940.50,1,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
23600,24037.00,-912.00,-31.00,-943.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
23700,24037.00,-912.00,-31.00,-943.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
23800,24037.00,-912.00,-28.50,-940.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
23900,24037.00,-912.00,-26.00,-938.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
24000,24037.00,-912.00,-23.50,-935.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
24100,24037.00,-912.00,-28.50,-940.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
24200,24037.00,-912.00,-28.50,-940.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
24300,24037.00,-912.00,-28.50,-940.50,0,"{""EMERALDS"": 0, ""TOMATOES"": -5}"
24400,9028.00,-951.60,-12.40,-964.00,1,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
24500,9028.00,-951.60,-11.40,-963.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
24600,9028.00,-951.60,-10.40,-962.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
24700,9028.00,-951.60,-9.40,-961.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
24800,9028.00,-951.60,-11.40,-963.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
24900,9028.00,-951.60,-10.40,-962.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
25000,9028.00,-951.60,-10.40,-962.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
25100,9028.00,-951.60,-10.40,-962.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
25200,9028.00,-951.60,-11.40,-963.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
25300,9028.00,-951.60,-11.40,-963.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
25400,9028.00,-951.60,-12.40,-964.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
25500,9028.00,-951.60,-12.40,-964.00,0,"{""EMERALDS"": 0, ""TOMATOES"": -2}"
