timestamp,symbol,price,quantity,buyer,seller
120800,TOMATOES,5024,4,SUBMISSION,
121200,TOMATOES,5011,6,,SUBMISSION
121300,TOMATOES,5025,3,SUBMISSION,
121500,TOMATOES,5026,3,SUBMISSION,
121900,TOMATOES,5028,3,SUBMISSION,
122200,TOMATOES,5030,3,SUBMISSION,
122600,TOMATOES,5015,3,,SUBMISSION
122800,TOMATOES,5015,5,,SUBMISSION
123200,TOMATOES,5028,4,SUBMISSION,
123400,TOMATOES,5014,3,,SUBMISSION
123600,TOMATOES,5013,3,,SUBMISSION
123800,TOMATOES,5011,3,,SUBMISSION
124200,TOMATOES,5026,4,SUBMISSION,
125200,TOMATOES,5011,3,,SUBMISSION
126000,TOMATOES,5026,3,SUBMISSION,
126800,TOMATOES,5010,3,,SUBMISSION
127600,TOMATOES,5010,3,,SUBMISSION
127800,TOMATOES,5024,3,SUBMISSION,
128500,TOMATOES,5024,3,SUBMISSION,
129800,TOMATOES,5009,3,,SUBMISSION
131100,TOMATOES,5007,5,,SUBMISSION
131200,TOMATOES,5021,3,SUBMISSION,
132300,TOMATOES,5020,6,SUBMISSION,
133200,TOMATOES,5005,3,,SUBMISSION
133500,TOMATOES,5004,3,,SUBMISSION
134600,TOMATOES,5018,3,SUBMISSION,
135400,TOMATOES,5003,4,,SUBMISSION
135600,TOMATOES,5016,3,SUBMISSION,
136400,TOMATOES,5017,3,SUBMISSION,
137200,TOMATOES,5003,3,,SUBMISSION
137400,TOMATOES,5017,3,SUBMISSION,
138600,TOMATOES,5001,3,,SUBMISSION
139300,TOMATOES,4999,3,,SUBMISSION
139600,TOMATOES,5013,3,SUBMISSION,
140800,TOMATOES,5012,4,SUBMISSION,
140900,TOMATOES,4998,7,,SUBMISSION
141400,TOMATOES,5012,4,SUBMISSION,
141600,TOMATOES,5012,4,SUBMISSION,
143000,TOMATOES,4999,3,,SUBMISSION
145200,TOMATOES,4996,3,,SUBMISSION
146000,TOMATOES,4994,3,,SUBMISSION
146800,TOMATOES,5008,3,SUBMISSION,
147100,TOMATOES,5009,3,SUBMISSION,
148000,TOMATOES,5008,3,SUBMISSION,
149400,TOMATOES,4996,4,,SUBMISSION
150100,TOMATOES,5010,3,SUBMISSION,
150900,TOMATOES,4994,3,,SUBMISSION
151200,TOMATOES,4992,3,,SUBMISSION
151300,TOMATOES,5007,4,SUBMISSION,
152300,TOMATOES,5009,3,SUBMISSION,
152600,TOMATOES,5011,3,SUBMISSION,
153200,TOMATOES,4996,3,,SUBMISSION
153400,TOMATOES,4996,4,,SUBMISSION
153600,TOMATOES,5009,4,SUBMISSION,
153800,TOMATOES,4995,3,,SUBMISSION
154900,TOMATOES,5009,4,SUBMISSION,
155200,TOMATOES,4995,3,,SUBMISSION
155500,TOMATOES,4994,3,,SUBMISSION
155800,TOMATOES,5007,3,SUBMISSION,
156100,TOMATOES,4994,3,,SUBMISSION
160200,TOMATOES,5004,3,SUBMISSION,
160700,TOMATOES,4989,4,,SUBMISSION
161100,TOMATOES,5004,3,SUBMISSION,
162500,TOMATOES,4987,3,,SUBMISSION
163400,TOMATOES,5001,4,SUBMISSION,
163600,TOMATOES,4987,5,,SUBMISSION
163900,TOMATOES,5001,3,SUBMISSION,
164000,TOMATOES,5002,4,SUBMISSION,
164300,TOMATOES,4987,3,,SUBMISSION
164700,TOMATOES,5002,3,SUBMISSION,
165100,TOMATOES,5005,3,SUBMISSION,
167200,TOMATOES,4992,3,,SUBMISSION
167800,TOMATOES,4992,3,,SUBMISSION
168300,TOMATOES,4990,3,,SUBMISSION
168600,TOMATOES,5005,3,SUBMISSION,
168900,TOMATOES,5006,3,SUBMISSION,
169600,TOMATOES,4993,4,,SUBMISSION
169800,TOMATOES,5007,4,SUBMISSION,
172000,TOMATOES,4992,3,,SUBMISSION
172900,TOMATOES,5006,5,SUBMISSION,
173100,TOMATOES,4992,3,,SUBMISSION
174200,TOMATOES,4990,4,,SUBMISSION
174400,TOMATOES,4991,4,,SUBMISSION
174600,TOMATOES,5005,3,SUBMISSION,
175300,TOMATOES,4988,3,,SUBMISSION
176200,TOMATOES,5002,3,SUBMISSION,
176700,TOMATOES,4987,4,,SUBMISSION
176900,TOMATOES,5000,3,SUBMISSION,
177100,TOMATOES,5001,3,SUBMISSION,
177800,TOMATOES,5002,3,SUBMISSION,
178800,TOMATOES,4986,3,,SUBMISSION
179100,TOMATOES,4985,3,,SUBMISSION
179200,TOMATOES,5000,5,SUBMISSION,
180100,TOMATOES,5001,4,SUBMISSION,
180300,TOMATOES,4987,3,,SUBMISSION
180500,TOMATOES,4986,3,,SUBMISSION
181200,TOMATOES,5001,3,SUBMISSION,
181700,TOMATOES,4986,7,,SUBMISSION
181900,TOMATOES,5000,3,SUBMISSION,
182200,TOMATOES,5001,3,SUBMISSION,
183300,TOMATOES,4985,3,,SUBMISSION
183900,TOMATOES,5000,3,SUBMISSION,
184800,TOMATOES,4986,5,,SUBMISSION
184900,TOMATOES,5000,3,SUBMISSION,
186400,TOMATOES,5000,3,SUBMISSION,
187300,TOMATOES,5001,3,SUBMISSION,
187700,TOMATOES,5003,3,SUBMISSION,
188300,TOMATOES,4989,3,,SUBMISSION
189000,TOMATOES,4988,3,,SUBMISSION
190600,TOMATOES,4987,3,,SUBMISSION
190800,TOMATOES,5002,4,SUBMISSION,
193200,TOMATOES,5006,3,SUBMISSION,
193500,TOMATOES,4991,3,,SUBMISSION
194000,TOMATOES,4990,3,,SUBMISSION
195300,TOMATOES,5004,4,SUBMISSION,
195600,TOMATOES,4990,6,,SUBMISSION
196600,TOMATOES,5004,3,SUBMISSION,
197300,TOMATOES,5006,3,SUBMISSION,
198300,TOMATOES,5006,3,SUBMISSION,
198400,TOMATOES,4993,5,,SUBMISSION
199300,TOMATOES,4991,3,,SUBMISSION
199900,TOMATOES,4990,3,,SUBMISSION
200100,TOMATOES,4990,3,,SUBMISSION
200300,TOMATOES,5003,3,SUBMISSION,
200800,TOMATOES,5003,3,SUBMISSION,
201500,TOMATOES,5005,4,SUBMISSION,
201900,TOMATOES,5007,3,SUBMISSION,
202900,TOMATOES,4992,3,,SUBMISSION
203200,TOMATOES,4992,3,,SUBMISSION
203800,TOMATOES,5007,3,SUBMISSION,
204000,TOMATOES,5007,3,SUBMISSION,
204300,TOMATOES,4993,3,,SUBMISSION
206700,TOMATOES,4995,4,,SUBMISSION
207600,TOMATOES,5009,3,SUBMISSION,
207900,TOMATOES,5011,4,SUBMISSION,
208900,TOMATOES,4997,4,,SUBMISSION
209500,TOMATOES,4995,3,,SUBMISSION
210000,TOMATOES,4995,3,,SUBMISSION
210500,TOMATOES,5008,5,SUBMISSION,
212100,TOMATOES,5009,3,SUBMISSION,
212200,TOMATOES,4996,5,,SUBMISSION
213500,TOMATOES,5009,3,SUBMISSION,
214200,TOMATOES,4993,4,,SUBMISSION
215000,TOMATOES,5008,3,SUBMISSION,
215200,TOMATOES,4993,4,,SUBMISSION
216400,TOMATOES,4991,4,,SUBMISSION
216800,TOMATOES,5004,3,SUBMISSION,
217000,TOMATOES,5005,3,SUBMISSION,
217800,TOMATOES,5005,3,SUBMISSION,
220100,TOMATOES,4991,6,,SUBMISSION
220300,TOMATOES,5004,3,SUBMISSION,
221100,TOMATOES,5005,3,SUBMISSION,
221400,TOMATOES,5006,3,SUBMISSION,
221800,TOMATOES,4993,4,,SUBMISSION
222700,TOMATOES,5006,5,SUBMISSION,
223200,TOMATOES,4993,3,,SUBMISSION
223700,TOMATOES,4991,3,,SUBMISSION
226800,TOMATOES,4990,5,,SUBMISSION
227100,TOMATOES,5003,3,SUBMISSION,
228300,TOMATOES,5004,4,SUBMISSION,
229900,TOMATOES,4989,3,,SUBMISSION
230200,TOMATOES,4988,3,,SUBMISSION
230600,TOMATOES,5003,3,SUBMISSION,
231400,TOMATOES,5002,3,SUBMISSION,
234700,TOMATOES,5005,5,SUBMISSION,
235100,TOMATOES,4991,3,,SUBMISSION
235900,TOMATOES,4992,5,,SUBMISSION
236100,TOMATOES,5005,3,SUBMISSION,
236900,TOMATOES,4991,5,,SUBMISSION
237200,TOMATOES,5005,3,SUBMISSION,
238000,TOMATOES,4991,4,,SUBMISSION
238200,TOMATOES,5004,4,SUBMISSION,
239400,TOMATOES,4988,3,,SUBMISSION
240100,TOMATOES,5001,3,SUBMISSION,
241500,TOMATOES,4986,4,,SUBMISSION
241600,TOMATOES,4985,4,,SUBMISSION
241900,TOMATOES,5000,4,SUBMISSION,
242100,TOMATOES,5001,3,SUBMISSION,
242400,TOMATOES,5001,3,SUBMISSION,
243100,TOMATOES,5002,4,SUBMISSION,
243300,TOMATOES,4988,3,,SUBMISSION
243700,TOMATOES,4986,3,,SUBMISSION
243900,TOMATOES,4985,3,,SUBMISSION
244200,TOMATOES,5002,4,SUBMISSION,
244700,TOMATOES,5002,3,SUBMISSION,
244900,TOMATOES,4989,3,,SUBMISSION
245100,TOMATOES,5003,3,SUBMISSION,
246100,TOMATOES,5005,3,SUBMISSION,
246700,TOMATOES,4990,4,,SUBMISSION
246800,TOMATOES,4991,3,,SUBMISSION
247900,TOMATOES,5005,3,SUBMISSION,
248200,TOMATOES,5007,3,SUBMISSION,
249100,TOMATOES,4993,3,,SUBMISSION
249200,TOMATOES,5007,3,SUBMISSION,
249600,TOMATOES,4993,3,,SUBMISSION
249800,TOMATOES,4992,3,,SUBMISSION
250400,TOMATOES,4991,6,,SUBMISSION
250600,TOMATOES,5004,3,SUBMISSION,
250700,TOMATOES,5004,3,SUBMISSION,
251500,TOMATOES,4991,5,,SUBMISSION
251600,TOMATOES,5005,3,SUBMISSION,
252100,TOMATOES,4990,3,,SUBMISSION
252300,TOMATOES,5004,3,SUBMISSION,
252400,TOMATOES,4989,4,,SUBMISSION
252600,TOMATOES,5004,5,SUBMISSION,
253000,TOMATOES,5005,3,SUBMISSION,
254000,TOMATOES,4989,3,,SUBMISSION
254900,TOMATOES,5004,3,SUBMISSION,
255700,TOMATOES,5005,3,SUBMISSION,
256300,TOMATOES,4991,3,,SUBMISSION
257200,TOMATOES,4990,3,,SUBMISSION
258600,TOMATOES,4987,3,,SUBMISSION
259300,TOMATOES,5001,6,SUBMISSION,
260500,TOMATOES,4988,5,,SUBMISSION
260900,TOMATOES,5001,3,SUBMISSION,
261000,TOMATOES,4988,3,,SUBMISSION
261700,TOMATOES,5001,3,SUBMISSION,
262400,TOMATOES,5002,3,SUBMISSION,
262600,TOMATOES,4989,4,,SUBMISSION
262800,TOMATOES,5002,3,SUBMISSION,
263000,TOMATOES,5004,3,SUBMISSION,
264500,TOMATOES,4992,3,,SUBMISSION
267300,TOMATOES,5003,3,SUBMISSION,
267400,TOMATOES,4989,4,,SUBMISSION
267500,TOMATOES,4988,3,,SUBMISSION
268600,TOMATOES,5004,3,SUBMISSION,
270900,TOMATOES,5006,6,SUBMISSION,
270900,TOMATOES,5006,1,SUBMISSION,
271100,TOMATOES,4993,3,,SUBMISSION
271900,TOMATOES,4994,4,,SUBMISSION
272200,TOMATOES,5008,3,SUBMISSION,
274100,TOMATOES,5012,3,SUBMISSION,
274700,TOMATOES,5013,3,SUBMISSION,
274900,TOMATOES,4999,3,,SUBMISSION
275600,TOMATOES,4999,3,,SUBMISSION
276500,TOMATOES,4998,3,,SUBMISSION
277000,TOMATOES,4998,3,,SUBMISSION
277500,TOMATOES,5013,6,SUBMISSION,
277500,TOMATOES,5013,1,SUBMISSION,
278000,TOMATOES,5001,3,,SUBMISSION
279500,TOMATOES,5016,3,SUBMISSION,
280200,TOMATOES,5016,3,SUBMISSION,
280400,TOMATOES,5003,3,,SUBMISSION
281400,TOMATOES,5004,5,,SUBMISSION
283500,TOMATOES,5001,5,,SUBMISSION
283800,TOMATOES,5015,3,SUBMISSION,
284100,TOMATOES,5015,3,SUBMISSION,
285200,TOMATOES,5017,3,SUBMISSION,
286000,TOMATOES,5003,4,,SUBMISSION
286700,TOMATOES,4999,4,,SUBMISSION
290300,TOMATOES,5010,3,SUBMISSION,
291100,TOMATOES,5010,3,SUBMISSION,
291900,TOMATOES,4996,3,,SUBMISSION
292200,TOMATOES,5008,4,SUBMISSION,
293100,TOMATOES,4994,3,,SUBMISSION
293500,TOMATOES,4995,3,,SUBMISSION
293900,TOMATOES,5009,3,SUBMISSION,
294500,TOMATOES,5011,4,SUBMISSION,
294700,TOMATOES,5012,3,SUBMISSION,
295200,TOMATOES,4997,7,,SUBMISSION
295800,TOMATOES,5011,3,SUBMISSION,
296400,TOMATOES,4996,3,,SUBMISSION
298100,TOMATOES,4994,3,,SUBMISSION
299200,TOMATOES,5008,3,SUBMISSION,
299600,TOMATOES,5009,3,SUBMISSION,
299700,TOMATOES,4996,3,,SUBMISSION
299900,TOMATOES,5010,4,SUBMISSION,
300500,TOMATOES,4996,4,,SUBMISSION
301600,TOMATOES,5008,4,SUBMISSION,
301700,TOMATOES,4994,3,,SUBMISSION
301900,TOMATOES,4993,4,,SUBMISSION
302600,TOMATOES,5008,3,SUBMISSION,
302800,TOMATOES,5010,3,SUBMISSION,
303700,TOMATOES,4994,3,,SUBMISSION
305100,TOMATOES,5010,3,SUBMISSION,
305700,TOMATOES,4996,3,,SUBMISSION
305800,TOMATOES,4997,3,,SUBMISSION
305900,TOMATOES,5011,4,SUBMISSION,
306100,TOMATOES,5011,3,SUBMISSION,
306200,TOMATOES,4998,3,,SUBMISSION
306800,TOMATOES,5011,3,SUBMISSION,
309300,TOMATOES,4998,3,,SUBMISSION
309900,TOMATOES,4997,5,,SUBMISSION
309900,TOMATOES,4997,1,,SUBMISSION
310100,TOMATOES,5011,4,SUBMISSION,
310300,TOMATOES,4997,3,,SUBMISSION
310400,TOMATOES,5011,3,SUBMISSION,
310700,TOMATOES,5011,5,SUBMISSION,
311000,TOMATOES,4997,3,,SUBMISSION
311300,TOMATOES,4996,6,,SUBMISSION
311500,TOMATOES,5009,3,SUBMISSION,
311600,TOMATOES,4996,3,,SUBMISSION
311800,TOMATOES,5010,4,SUBMISSION,
312900,TOMATOES,5009,5,SUBMISSION,
313500,TOMATOES,4996,3,,SUBMISSION
313900,TOMATOES,4994,4,,SUBMISSION
314100,TOMATOES,5009,4,SUBMISSION,
314500,TOMATOES,4996,4,,SUBMISSION
314700,TOMATOES,5010,4,SUBMISSION,
316600,TOMATOES,5010,5,SUBMISSION,
316900,TOMATOES,4996,4,,SUBMISSION
317100,TOMATOES,4995,3,,SUBMISSION
318500,TOMATOES,5010,3,SUBMISSION,
318900,TOMATOES,5011,3,SUBMISSION,
319600,TOMATOES,4999,3,,SUBMISSION
320700,TOMATOES,5012,5,SUBMISSION,
321100,TOMATOES,5000,5,,SUBMISSION
321300,TOMATOES,5014,3,SUBMISSION,
321400,TOMATOES,5001,4,,SUBMISSION
321900,TOMATOES,5014,3,SUBMISSION,
322800,TOMATOES,4998,4,,SUBMISSION
324100,TOMATOES,5015,4,SUBMISSION,
325800,TOMATOES,5000,3,,SUBMISSION
326100,TOMATOES,4999,7,,SUBMISSION
326300,TOMATOES,5013,3,SUBMISSION,
327100,TOMATOES,5014,4,SUBMISSION,
327600,TOMATOES,5015,3,SUBMISSION,
328100,TOMATOES,5017,3,SUBMISSION,
330400,TOMATOES,5006,3,,SUBMISSION
332000,TOMATOES,5006,3,,SUBMISSION
333200,TOMATOES,5023,4,SUBMISSION,
333600,TOMATOES,5009,3,,SUBMISSION
335500,TOMATOES,5007,3,,SUBMISSION
335600,TOMATOES,5006,4,,SUBMISSION
335800,TOMATOES,5021,4,SUBMISSION,
336400,TOMATOES,5021,3,SUBMISSION,
337000,TOMATOES,5023,7,SUBMISSION,
337200,TOMATOES,5009,4,,SUBMISSION
337600,TOMATOES,5008,3,,SUBMISSION
338100,TOMATOES,5007,3,,SUBMISSION
338200,TOMATOES,5007,3,,SUBMISSION
338700,TOMATOES,5021,3,SUBMISSION,
339000,TOMATOES,5022,3,SUBMISSION,
340400,TOMATOES,5024,3,SUBMISSION,
341000,TOMATOES,5009,3,,SUBMISSION
341600,TOMATOES,5007,3,,SUBMISSION
341800,TOMATOES,5006,3,,SUBMISSION
342100,TOMATOES,5004,3,,SUBMISSION
342600,TOMATOES,5019,3,SUBMISSION,
342700,TOMATOES,5020,4,SUBMISSION,
345400,TOMATOES,5020,5,SUBMISSION,
345700,TOMATOES,5006,3,,SUBMISSION
348500,TOMATOES,5005,3,,SUBMISSION
348700,TOMATOES,5006,3,,SUBMISSION
348900,TOMATOES,5019,3,SUBMISSION,
349200,TOMATOES,5020,3,SUBMISSION,
350700,TOMATOES,5022,3,SUBMISSION,
351200,TOMATOES,5008,3,,SUBMISSION
352600,TOMATOES,5023,3,SUBMISSION,
352800,TOMATOES,5010,3,,SUBMISSION
353100,TOMATOES,5024,3,SUBMISSION,
354200,TOMATOES,5010,6,,SUBMISSION
355500,TOMATOES,5024,3,SUBMISSION,
355700,TOMATOES,5024,4,SUBMISSION,
355900,TOMATOES,5010,3,,SUBMISSION
356600,TOMATOES,5010,3,,SUBMISSION
358000,TOMATOES,5025,3,SUBMISSION,
359800,TOMATOES,5010,3,,SUBMISSION
361000,TOMATOES,5011,3,,SUBMISSION
361400,TOMATOES,5023,3,SUBMISSION,
362200,TOMATOES,5024,3,SUBMISSION,
362600,TOMATOES,5009,3,,SUBMISSION
363400,TOMATOES,5008,3,,SUBMISSION
363700,TOMATOES,5023,3,SUBMISSION,
365100,TOMATOES,5007,5,,SUBMISSION
365400,TOMATOES,5021,3,SUBMISSION,
365900,TOMATOES,5022,4,SUBMISSION,
366500,TOMATOES,5023,5,SUBMISSION,
366900,TOMATOES,5009,3,,SUBMISSION
367800,TOMATOES,5009,3,,SUBMISSION
368300,TOMATOES,5023,3,SUBMISSION,
368500,TOMATOES,5008,3,,SUBMISSION
368700,TOMATOES,5008,4,,SUBMISSION
369400,TOMATOES,5022,3,SUBMISSION,
371400,TOMATOES,5022,3,SUBMISSION,
372300,TOMATOES,5008,5,,SUBMISSION
372300,TOMATOES,5008,1,,SUBMISSION
372400,TOMATOES,5022,3,SUBMISSION,
373800,TOMATOES,5006,3,,SUBMISSION
374100,TOMATOES,5021,3,SUBMISSION,
374400,TOMATOES,5020,4,SUBMISSION,
374600,TOMATOES,5006,3,,SUBMISSION
374900,TOMATOES,5005,3,,SUBMISSION
375200,TOMATOES,5020,3,SUBMISSION,
375700,TOMATOES,5020,3,SUBMISSION,
376200,TOMATOES,5007,3,,SUBMISSION
376700,TOMATOES,5022,3,SUBMISSION,
377600,TOMATOES,5007,3,,SUBMISSION
378400,TOMATOES,5007,4,,SUBMISSION
378600,TOMATOES,5022,3,SUBMISSION,
378900,TOMATOES,5023,3,SUBMISSION,
379400,TOMATOES,5008,3,,SUBMISSION
381300,TOMATOES,5023,3,SUBMISSION,
382000,TOMATOES,5025,3,SUBMISSION,
383000,TOMATOES,5011,3,,SUBMISSION
383300,TOMATOES,5010,3,,SUBMISSION
383400,TOMATOES,5024,3,SUBMISSION,
383500,TOMATOES,5009,3,,SUBMISSION
384800,TOMATOES,5008,3,,SUBMISSION
386100,TOMATOES,5021,6,SUBMISSION,
386100,TOMATOES,5021,1,SUBMISSION,
386500,TOMATOES,5008,3,,SUBMISSION
387000,TOMATOES,5021,3,SUBMISSION,
388400,TOMATOES,5008,3,,SUBMISSION
388700,TOMATOES,5007,3,,SUBMISSION
389900,TOMATOES,5007,3,,SUBMISSION
390200,TOMATOES,5018,4,SUBMISSION,
390400,TOMATOES,5004,3,,SUBMISSION
391200,TOMATOES,5003,4,,SUBMISSION
391400,TOMATOES,5017,3,SUBMISSION,
391600,TOMATOES,5018,4,SUBMISSION,
394800,TOMATOES,5017,3,SUBMISSION,
395500,TOMATOES,5001,3,,SUBMISSION
396600,TOMATOES,4999,3,,SUBMISSION
