day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,best_bid,best_ask,bid_ask_spread,timestamp_norm,day_fraction,bid_volume_top_1,ask_volume_top_1,total_volume_top_1,bid_volume_top_2,ask_volume_top_2,total_volume_top_2,bid_volume_top_3,ask_volume_top_3,total_volume_top_3,bid_volume_total,ask_volume_total,order_book_imbalance,depth_weighted_imbalance,weighted_bid_price,weighted_ask_price,microprice,microprice_edge,microprice_edge_spread,depth_mid,depth_mid_edge,bid_pressure,ask_pressure,price_pressure,book_slope,log_mid_price,log_return,rolling_mean_5,rolling_volatility_5,rolling_mean_10,rolling_volatility_10,rolling_mean_20,rolling_volatility_20,momentum_1,log_momentum_1,momentum_5,log_momentum_5,momentum_10,log_momentum_10,strike,is_voucher,is_underlying,is_hydrogel,underlying_mid_price,underlying_realized_volatility_20,time_to_expiry_days,time_to_expiry_years,moneyness,intrinsic_value,distance_from_intrinsic_value,implied_volatility_proxy,voucher_delta_proxy,trade_count,trade_quantity,trade_notional,avg_trade_price,aggressive_buy_quantity,aggressive_sell_quantity,informed_flow,aggressive_profile_flow,active_trader_pairs,trade_imbalance,informed_trader_indicator,rolling_trade_count_20,rolling_trade_quantity_20,rolling_trade_imbalance_20,rolling_informed_flow_20,trader_mark_14_net_position,trader_mark_14_rolling_activity,trader_mark_14_buy_sell_imbalance,trader_mark_01_net_position,trader_mark_01_rolling_activity,trader_mark_01_buy_sell_imbalance,trader_mark_55_net_position,trader_mark_55_rolling_activity,trader_mark_55_buy_sell_imbalance,trader_mark_38_net_position,trader_mark_38_rolling_activity,trader_mark_38_buy_sell_imbalance,trader_mark_22_net_position,trader_mark_22_rolling_activity,trader_mark_22_buy_sell_imbalance,trader_mark_67_net_position,trader_mark_67_rolling_activity,trader_mark_67_buy_sell_imbalance,trader_mark_49_net_position,trader_mark_49_rolling_activity,trader_mark_49_buy_sell_imbalance,target_price_change_h1,target_price_change_h2,target_price_change_h3,target_price_change_h4,target_price_change_h5,target_voucher_fair_price,forward_log_return_1,target_future_realized_volatility,predicted_price_change_1,predicted_price_change_2,predicted_price_change_3,predicted_price_change_4,predicted_price_change_5,predicted_voucher_fair_price,predicted_future_volatility,predicted_price_edge,voucher_mispricing_edge,signal_edge,dynamic_threshold,raw_signal,signal_confidence
3.0,335300.0,VEV_4500,727.0,12.0,725.0,24.0,,,742.0,12.0,744.0,24.0,,,734.5,0.0,727.0,742.0,15.0,0.3353335333533353,0.7784445111177783,12.0,12.0,24.0,36.0,36.0,72.0,36.0,36.0,72.0,36.0,36.0,0.0,0.0,725.6666664650926,743.3333331268518,734.4999996939583,-3.060416702282964e-07,-2.040277800161791e-08,734.4999997959721,-2.0402785594342276e-07,0.5888889019345681,0.5888888747308615,-2.040277800161791e-08,0.0,6.599189995613932,0.002044293727280433,734.4,0.00175435938585306,734.75,0.0013613579659663198,734.775,0.0010820560005799843,1.5,0.002044293727280433,-1.5,-0.0020401231149449472,0.0,0.0,4500.0,1.0,0.0,0.0,5234.5,0.0001566524477727202,2.664666466646665,0.007300456073004561,1.1632222222222222,734.5,0.0,0.0,0.9631886987570351,0.0,0.0,0.0,734.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3.0,2.5,2.0,736.5,0.0006805035989048136,0.09230317038825885,0.14000056684017181,0.10148631036281586,0.012789497151970863,0.13118110597133636,0.2574910521507263,451.9184875488281,1.098149299621582,0.12858970649540424,-282.5815124511719,-282.5815124511719,27.145884228899874,-1,10.409736889334104
3.0,337000.0,VEV_6500,0.0,12.0,,,,,1.0,12.0,,,,,0.5,0.0,0.0,1.0,1.0,0.33703370337033706,0.779011234456779,12.0,12.0,24.0,12.0,12.0,24.0,12.0,12.0,24.0,12.0,12.0,0.0,0.0,0.0,0.9999999991666666,0.49999999979166665,-2.0833335057091062e-10,-2.0833334848757715e-10,0.4999999995833333,-4.1666670114182125e-10,0.4999999950000001,0.4999999941666667,-2.0833334848757715e-10,0.0,-0.6931471805599453,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,1.0,0.0,0.0,5231.0,0.00018473830423616522,2.662966296629663,0.007295798072957981,0.8047692307692308,0.0,0.5,0.001119048428257359,0.019750750506013413,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.06054786592721939,0.18587279319763184,0.14295390248298645,0.19277510046958923,0.22773994505405426,249.53439331054688,1.0931516885757446,0.16197792142629625,249.03439331054688,249.03439331054688,20.037164987185726,1,12.428624182603212
3.0,337300.0,VEV_5200,71.0,28.0,,,,,74.0,28.0,,,,,72.5,0.0,71.0,74.0,3.0,0.33733373337333733,0.7791112444577791,28.0,28.0,56.0,28.0,28.0,56.0,28.0,28.0,56.0,28.0,28.0,0.0,0.0,70.99999997464286,73.99999997357142,72.49999998705357,-1.294642970606219e-08,-4.315476554302475e-09,72.49999997410714,-2.589285941212438e-08,0.5000000067857129,0.49999998952380664,-4.315476554302475e-09,0.0,4.283586561860629,0.0,72.7,0.0027491517151047827,73.35,0.003390466867043066,74.55,0.005889233326619096,0.0,0.0,-0.5,-0.006872879287762146,-2.5,-0.03390155167568132,5200.0,1.0,0.0,0.0,5230.5,0.00016098182308631038,2.6626662666266627,0.007294976072949761,1.0058653846153847,30.5,42.0,0.0940143500711884,0.5292933384119272,0.0,0.0,0.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,72.0,-0.006920442844573493,0.8196819561077087,0.04276099056005478,0.1917930245399475,0.16446712613105774,0.2631593942642212,0.2853885591030121,322.1156005859375,1.1113712787628174,0.18951381891965866,249.6156005859375,249.6156005859375,21.35977403351454,1,11.686247251224582
3.0,341800.0,VELVETFRUIT_EXTRACT,5228.0,25.0,5227.0,49.0,,,5233.0,25.0,5234.0,49.0,,,5230.5,0.0,5228.0,5233.0,5.0,0.3418341834183418,0.7806113944727806,25.0,25.0,50.0,74.0,74.0,148.0,74.0,74.0,148.0,74.0,74.0,0.0,0.0,5227.337837131441,5233.662161454911,5230.4999989539,-1.0460998964845203e-06,-2.092199788784641e-07,5230.499999293176,-7.068238119245507e-07,0.6324325724469109,0.6324322897173867,-2.092199788784641e-07,0.0,8.562262154783815,-0.0002867383532194623,5232.6,0.00012678230231780377,5233.05,0.00012961958018047154,5232.275,0.00019795385734463092,-1.5,-0.0002867383532194623,-3.0,-0.0005733945111234817,-3.0,-0.0005733945111234817,,0.0,1.0,0.0,5230.5,0.00019795385734463092,2.658165816581658,0.00728264607282646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,-0.05,0.0790555628927611,53.0,0.0,0.0,32.0,3.0,1.0,-70.0,3.0,-1.0,0.0,0.0,0.0,-83.0,0.0,0.0,143.0,0.0,0.0,-75.0,0.0,0.0,0.0,-1.0,1.5,2.0,4.0,,0.0,0.02192181387053971,0.17768949270248413,0.17472167313098907,-0.003692199010401964,0.10249031335115433,0.0520738810300827,373.6323547363281,1.0254675149917603,0.10065663224086166,-4856.867645263672,0.10065663224086166,3.0788048827560686,0,0.032693410616770356
3.0,342500.0,VEV_4000,1222.0,7.0,1219.0,29.0,,,1243.0,7.0,1245.0,29.0,,,1232.5,0.0,1222.0,1243.0,21.0,0.34253425342534255,0.7808447511417809,7.0,7.0,14.0,36.0,36.0,72.0,36.0,36.0,72.0,36.0,36.0,0.0,0.0,1219.5833329945601,1244.6111107653858,1232.4999991196428,-8.803572200122289e-07,-4.192177236157196e-08,1232.097221879973,-0.40277812002705105,0.6150793809185278,0.5767195599818371,-4.192177236157196e-08,0.0,7.116799905916845,-0.0008110300525663305,1233.0,0.0011871255333662158,1232.05,0.0010498189941776266,1232.775,0.0008980711426767795,-1.0,-0.0008110300525663305,3.0,0.002437044260597432,-0.5,-0.0004055972474992231,4000.0,1.0,0.0,0.0,5232.5,0.00020935825023111015,2.6574657465746574,0.00728072807280728,1.308125,1232.5,0.0,0.0,0.9978974507936682,0.0,0.0,0.0,1232.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1231.5,0.0,0.06631581695602838,0.12374342978000641,0.17013190686702728,0.02413712814450264,0.11242466419935226,0.1821432262659073,473.5003967285156,1.07902193069458,0.12251607105135917,-758.9996032714844,-758.9996032714844,29.770230320784318,-1,25.4952546585299
3.0,344600.0,VEV_4500,723.0,10.0,722.0,15.0,,,739.0,10.0,741.0,15.0,,,731.0,0.0,723.0,739.0,16.0,0.34463446344634463,0.7815448211487815,10.0,10.0,20.0,25.0,25.0,50.0,25.0,25.0,50.0,25.0,25.0,0.0,0.0,722.39999971104,740.19999970392,730.9999996345,-3.6550000004353933e-07,-2.2843749988443862e-08,731.29999970748,0.2999997074799694,0.5375000177240636,0.5749999811356223,-2.2843749988443862e-08,0.0,6.594413459749778,0.0006842285590238362,729.5,0.0006712660257985468,728.8,0.0011087299689155586,729.575,0.001262291156841585,0.5,0.0006842285590238362,3.0,0.004112411553092166,3.5,0.004799460704130176,4500.0,1.0,0.0,0.0,5231.5,0.00018114359020350668,2.6553655365536555,0.007274974072749741,1.1625555555555556,731.5,-0.5,0.0,0.9627130183490251,0.0,0.0,0.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,731.5,0.0,0.22017074179018162,0.0831843912601471,0.19186803698539734,0.13280341029167175,0.17529615759849548,0.32463371753692627,440.19171142578125,1.0794484615325928,0.18155714273452758,-290.80828857421875,-290.80828857421875,27.266545729452417,-1,10.665387961486346
3.0,349000.0,VEV_5500,1.0,22.0,,,,,2.0,22.0,,,,,1.5,0.0,1.0,2.0,1.0,0.34903490349034905,0.7830116344967829,22.0,22.0,44.0,22.0,22.0,44.0,22.0,22.0,44.0,22.0,22.0,0.0,0.0,0.9999999995454545,1.999999999090909,1.499999999659091,-3.409090787442892e-10,-3.409090753351985e-10,1.4999999993181818,-6.818181574885784e-10,0.4999999954545456,0.49999999409090906,-3.409090753351985e-10,0.0,0.4054651081081644,0.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,1.0,0.0,0.0,5221.5,0.00026671725962189985,2.650965096509651,0.0072629180726291815,0.9493636363636364,0.0,1.5,0.00337085758223612,0.26644645840389763,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.03495403379201889,0.19571997225284576,0.14286145567893982,0.2052694410085678,0.25616326928138733,285.3590393066406,1.0987818241119385,0.16699363440275192,283.8590393066406,283.8590393066406,20.0579041351793,1,14.151979059905063
3.0,349400.0,VEV_5100,133.0,32.0,,,,,137.0,32.0,,,,,135.0,0.0,133.0,137.0,4.0,0.34943494349434945,0.7831449811647831,32.0,32.0,64.0,32.0,32.0,64.0,32.0,32.0,64.0,32.0,32.0,0.0,0.0,132.99999995843748,136.9999999571875,134.99999997890626,-2.1093740087962942e-08,-5.273435008807148e-09,134.9999999578125,-4.2187508597635315e-08,0.5000000091406288,0.49999998804687457,-5.273435008807148e-09,0.0,4.90527477843843,0.0074349784875185065,135.2,0.00888291144414438,135.35,0.00839496384443776,136.225,0.007895678098388502,1.0,0.0074349784875185065,-0.5,-0.003696861881326008,-1.0,-0.007380107297622729,5100.0,1.0,0.0,0.0,5220.5,0.00032346656513558645,2.6505650565056507,0.007261822072618221,1.0236274509803922,120.5,14.5,0.03259365770113734,0.6159868974271704,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,138.0,0.007380107297622729,0.8371052862911276,0.0610356479883194,0.18411505222320557,0.13125282526016235,0.217533141374588,0.2752522826194763,318.6144714355469,1.1175051927566528,0.17383778989315032,183.61447143554688,183.61447143554688,21.885863002612364,1,8.389638161110215
3.0,351500.0,VEV_6000,0.0,27.0,,,,,1.0,27.0,,,,,0.5,0.0,0.0,1.0,1.0,0.35153515351535153,0.7838450511717839,27.0,27.0,54.0,27.0,27.0,54.0,27.0,27.0,54.0,27.0,27.0,0.0,0.0,0.0,0.9999999996296296,0.4999999999074074,-9.259260025373806e-11,-9.259259932781207e-11,0.4999999998148148,-1.851852005074761e-10,0.4999999950000001,0.4999999946296297,-9.259259932781207e-11,0.0,-0.6931471805599453,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,1.0,0.0,0.0,5221.5,0.0002568647023027131,2.6484648464846483,0.007256068072560681,0.87025,0.0,0.5,0.001124149438270292,0.06946090590056402,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,-0.05,0.15516272383804702,0.0,0.0,0.0,151.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-151.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.03864402323961258,0.20560193061828613,0.14144524931907654,0.25158196687698364,0.17041471600532532,244.1759033203125,1.0877413749694824,0.16153757721185685,243.6759033203125,243.6759033203125,19.85225581116991,1,12.274469241082807
3.0,352500.0,VEV_5500,1.0,29.0,,,,,2.0,29.0,,,,,1.5,0.0,1.0,2.0,1.0,0.35253525352535253,0.7841784178417841,29.0,29.0,58.0,29.0,29.0,58.0,29.0,29.0,58.0,29.0,29.0,0.0,0.0,0.9999999996551724,1.9999999993103448,1.4999999997413793,-2.5862068042670217e-10,-2.586206778404954e-10,1.4999999994827586,-5.172413608534043e-10,0.4999999953448277,0.49999999431034486,-2.586206778404954e-10,0.0,0.4054651081081644,0.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,1.0,0.0,0.0,5218.5,0.00025709584214761216,2.6474647464746477,0.007253328072533281,0.9488181818181818,0.0,1.5,0.0033750243506593448,0.26431968646211323,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.050800032913684845,0.19028756022453308,0.14929352700710297,0.20379520952701569,0.22757425904273987,288.81329345703125,1.1058145761489868,0.16435011774301528,287.31329345703125,287.31329345703125,20.158783959877887,1,14.252511164803995
3.0,353900.0,VELVETFRUIT_EXTRACT,5212.0,24.0,5211.0,38.0,,,5217.0,24.0,5218.0,38.0,,,5214.5,0.0,5212.0,5217.0,5.0,0.35393539353935394,0.7846451311797846,24.0,24.0,48.0,62.0,62.0,124.0,62.0,62.0,124.0,62.0,62.0,0.0,0.0,5211.387095933647,5217.612902384256,5214.499998913646,-1.08635413198499e-06,-2.1727082596245637e-07,5214.499999158952,-8.410479495069012e-07,0.6225808120253808,0.6225804756060198,-2.1727082596245637e-07,0.0,8.559198485561268,-0.0001917545547573951,5216.1,0.00017779216532324015,5216.3,0.00016630057779486981,5217.5,0.00022795348439293525,-1.0,-0.0001917545547573951,-1.0,-0.0001917545547573951,-1.5,-0.0002876180452204835,,0.0,1.0,0.0,5214.5,0.00022795348439293525,2.646064606460646,0.007249492072494921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5214.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.45,0.05,1.571098244214449,53.0,0.0,0.0,35.0,0.0,0.0,-73.0,0.0,0.0,0.0,0.0,0.0,-89.0,0.0,0.0,158.0,9.0,1.0,-84.0,9.0,-1.0,-1.5,-0.5,-3.0,-5.0,-5.0,,-0.00028770079316231545,0.025738263635351324,0.2351052165031433,0.3355817198753357,-0.133113294839859,0.13219483196735382,0.2107546627521515,350.8222351074219,1.0004147291183472,0.15610462725162505,-4863.677764892578,0.15610462725162505,3.164483065993391,0,0.04933021412855021
3.0,354700.0,VEV_5500,1.0,18.0,,,,,2.0,18.0,,,,,1.5,0.0,1.0,2.0,1.0,0.35473547354735474,0.784911824515785,18.0,18.0,36.0,18.0,18.0,36.0,18.0,18.0,36.0,18.0,18.0,0.0,0.0,0.9999999994444444,1.9999999988888888,1.4999999995833333,-4.1666670114182125e-10,-4.166666969751543e-10,1.4999999991666666,-8.333334022836425e-10,0.4999999955555557,0.4999999938888889,-4.166666969751543e-10,0.0,0.4054651081081644,0.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,1.0,0.0,0.0,5212.5,0.000258211859899503,2.645264526452645,0.007247300072473001,0.9477272727272728,0.0,1.5,0.0033803141961625464,0.2600989076709982,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.035498879849910736,0.19075794517993927,0.1261082887649536,0.20700331032276154,0.25158390402793884,282.86083984375,1.0924031734466553,0.1621904656291008,281.36083984375,281.36083984375,19.889969867655328,1,14.14586556520095
3.0,355100.0,VEV_5500,1.0,19.0,,,,,2.0,19.0,,,,,1.5,0.0,1.0,2.0,1.0,0.35513551355135514,0.785045171183785,19.0,19.0,38.0,19.0,19.0,38.0,19.0,19.0,38.0,19.0,19.0,0.0,0.0,0.9999999994736841,1.9999999989473682,1.499999999605263,-3.947369098256104e-10,-3.947369058782413e-10,1.4999999992105262,-7.894738196512208e-10,0.49999999552631597,0.4999999939473683,-3.947369058782413e-10,0.0,0.4054651081081644,0.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,1.0,0.0,0.0,5211.5,0.00022980217977279654,2.644864486448645,0.007246204072462042,0.9475454545454546,0.0,1.5,0.0033812185004861582,0.25939970943245294,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0410294383764267,0.1897386908531189,0.13999460637569427,0.20884397625923157,0.2485816329717636,283.0412902832031,1.0940921306610107,0.16563766896724702,281.5412902832031,281.5412902832031,19.91475471940722,1,14.137321511112413
3.0,355500.0,VELVETFRUIT_EXTRACT,5211.0,15.0,5210.0,34.0,,,5216.0,49.0,,,,,5213.5,0.0,5211.0,5216.0,5.0,0.35553555355535554,0.7851785178517852,15.0,49.0,64.0,49.0,49.0,98.0,49.0,49.0,98.0,49.0,49.0,0.0,-0.20987654318396587,5210.306121385652,5215.99999893551,5212.171874185598,-1.3281258144015737,-0.2656251623490644,5213.153060160581,-0.3469398394190648,0.6387757215920986,0.49999978610202456,-0.2656251623490644,0.0,8.559006694229648,9.590946154247604e-05,5212.8,0.00019751486978612345,5212.6,0.00020662375009836769,5212.95,0.00024474447282648025,0.5,9.590946154247604e-05,1.5,0.0002877559849121525,2.0,0.0003836930502707503,,0.0,1.0,0.0,5213.5,0.00024474447282648025,2.6444644464446445,0.007245108072451081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5213.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,35.0,0.0,0.0,-73.0,0.0,0.0,0.0,0.0,0.0,-89.0,0.0,0.0,158.0,0.0,0.0,-84.0,0.0,0.0,0.0,2.0,2.5,1.0,4.0,,0.0,0.02900168139186683,0.1429535448551178,0.19073323905467987,0.032543785870075226,0.07197383791208267,0.1275797039270401,358.5213317871094,1.0809130668640137,0.11315682232379913,-4854.978668212891,0.11315682232379913,3.213291882179024,0,0.03521523299871043
3.0,357800.0,VEV_5000,219.0,12.0,218.0,17.0,,,224.0,12.0,225.0,17.0,,,221.5,0.0,219.0,224.0,5.0,0.3578357835783578,0.785945261192786,12.0,12.0,24.0,29.0,29.0,58.0,29.0,29.0,58.0,29.0,29.0,0.0,0.0,218.41379302813317,224.58620681910818,221.49999990770831,-9.229168540514365e-08,-1.8458337044112057e-08,221.4999999236207,-7.637930821147165e-08,0.6172413931388832,0.6172413625871542,-1.8458337044112057e-08,0.0,5.40042258948519,-0.002254792387089033,221.6,0.0030576741503244103,222.65,0.0022629185185952094,222.475,0.004746648245491821,-0.5,-0.002254792387089033,-1.5,-0.006749181974928575,-3.5,-0.015677812719229856,5000.0,1.0,0.0,0.0,5217.5,0.0003003901661720053,2.642164216421642,0.00723880607238806,1.0435,217.5,4.0,0.009010814776777303,0.7047456979980915,0.0,0.0,0.0,221.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-1.0,-1.0,-1.0,220.5,-0.0022598879674378125,0.3032948294417885,0.07185930758714676,0.16258978843688965,0.04166555404663086,0.21190226078033447,0.29336681962013245,363.7819519042969,1.1060363054275513,0.15627674609422684,142.28195190429688,142.28195190429688,22.139268285092815,1,6.426678157204525
3.0,357800.0,VEV_5400,6.0,28.0,,,,,7.0,28.0,,,,,6.5,0.0,6.0,7.0,1.0,0.3578357835783578,0.785945261192786,28.0,28.0,56.0,28.0,28.0,56.0,28.0,28.0,56.0,28.0,28.0,0.0,0.0,5.9999999978571426,6.9999999975,6.499999998839286,-1.1607141914282693e-09,-1.1607141798211276e-09,6.499999997678572,-2.3214283828565385e-09,0.49999999714285753,0.4999999924999999,-1.1607141798211276e-09,0.0,1.8718021769015913,0.0,6.5,0.0,6.5,0.0,6.475,0.02531172663354121,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,1.0,0.0,0.0,5217.5,0.0003003901661720053,2.642164216421642,0.00723880607238806,0.9662037037037037,0.0,6.5,0.014642574012263118,0.33717119943608526,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,2.531172663354123,0.062478527426719666,0.21302765607833862,0.1434827744960785,0.2296728789806366,0.22846221923828125,289.2508850097656,1.0934169292449951,0.17542481124401094,282.7508850097656,282.7508850097656,19.915193077774983,1,14.19774761437341
3.0,360600.0,VEV_5500,1.0,20.0,,,,,2.0,20.0,,,,,1.5,0.0,1.0,2.0,1.0,0.36063606360636064,0.7868786878687869,20.0,20.0,40.0,20.0,20.0,40.0,20.0,20.0,40.0,20.0,20.0,0.0,0.0,0.9999999995,1.999999999,1.499999999625,-3.750000310276391e-10,-3.750000272776389e-10,1.49999999925,-7.500000620552782e-10,0.4999999955000001,0.499999994,-3.750000272776389e-10,0.0,0.4054651081081644,0.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,1.0,0.0,0.0,5217.5,0.00013887977642103197,2.6393639363936394,0.007231134072311341,0.9486363636363636,0.0,1.5,0.0033808476005726317,0.26361318439996173,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.06194966286420822,0.19651059806346893,0.16755613684654236,0.20797082781791687,0.2467731535434723,285.9031677246094,1.099991798400879,0.17615207582712172,284.4031677246094,284.4031677246094,20.0215862119529,1,14.204826965948406
3.0,360800.0,VELVETFRUIT_EXTRACT,5218.0,10.0,5215.0,64.0,,,5221.0,64.0,,,,,5219.5,0.0,5218.0,5221.0,3.0,0.36083608360836084,0.786945361202787,10.0,64.0,74.0,74.0,64.0,138.0,74.0,64.0,138.0,74.0,64.0,0.07246376811069102,-0.20754716979174084,5215.405404700621,5220.99999918422,5218.4054047002155,-1.094595299784487,-0.36486509871194533,5218.20270194242,-1.29729805757961,1.3648650952434005,0.499999726406545,-0.2924013306012543,0.0,8.560156890848353,0.00038325189699683904,5217.4,0.00014340193951103592,5216.9,0.00016708849834072375,5217.075,0.00015717357412370052,2.0,0.00038325189699683904,3.5,0.0006707872418640903,3.0,0.0005749329403279546,,0.0,1.0,0.0,5219.5,0.00015717357412370052,2.639163916391639,0.00723058607230586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5219.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.05,-0.13175927148793487,53.0,0.0,0.0,30.0,5.0,-1.0,-68.0,5.0,1.0,0.0,0.0,0.0,-89.0,0.0,0.0,169.0,0.0,0.0,-95.0,0.0,0.0,-1.0,-1.0,0.0,-1.5,-1.0,,-0.0001916075882455459,0.019772333766274616,0.06600550562143326,0.15812291204929352,-0.06402802467346191,0.08219975233078003,-0.0477883443236351,302.7057189941406,0.9902079105377197,0.03890236020088196,-4916.794281005859,0.03890236020088196,1.9585993574398903,0,0.01986233685470607
