signal,product,qspread10,abs_qspread10,corr10,slope10
depth_chg,SLEEP_POD_POLYESTER,0.6789520368548806,0.6789520368548806,-0.00022338465919977143,-0.0011301487808603608
abs_book_chg,OXYGEN_SHAKE_CHOCOLATE,0.6726624091061278,0.6726624091061278,-0.0036666325788340757,-0.006710778225866773
depth_chg,OXYGEN_SHAKE_EVENING_BREATH,0.6675917670407526,0.6675917670407526,0.002046648274445535,0.005224871261104746
spread_chg,MICROCHIP_TRIANGLE,-0.606317130893865,0.606317130893865,-0.005947229716805067,-0.23352142707602766
depth_chg,PANEL_2X4,-0.6035323406118187,0.6035323406118187,-0.000715852266689403,-0.0034165358443048353
depth_chg,PANEL_1X4,0.5856664718747033,0.5856664718747033,0.0021857321641047035,0.005618877873783264
depth_chg,TRANSLATOR_ASTRO_BLACK,-0.5766050563854159,0.5766050563854159,0.0006463633163127431,0.0016263598792032362
abs_book_chg,ROBOT_IRONING,0.5654310487376502,0.5654310487376502,0.007780889672514699,0.013651935810517452
depth_chg,PEBBLES_M,-0.5493828762189502,0.5493828762189502,-0.001642518725334243,-0.015451990015564783
depth_chg,MICROCHIP_OVAL,0.5313670760395263,0.5313670760395263,0.00022888867460731148,0.0010461539835720337
spread_chg,SLEEP_POD_SUEDE,-0.5225997039742716,0.5225997039742716,-0.005499700695285362,-0.13978432856577178
depth_chg,GALAXY_SOUNDS_SOLAR_FLAMES,-0.5219878544700921,0.5219878544700921,0.0005039557147738988,0.0014852558080274757
micro_edge,ROBOT_DISHES,0.5090201204456357,0.5090201204456357,0.006235076539098223,0.289250560375393
abs_book_chg,OXYGEN_SHAKE_MORNING_BREATH,-0.4977334522191026,0.4977334522191026,-0.002440546498888904,-0.005391040859196232
micro_edge,MICROCHIP_OVAL,0.48752375565810535,0.48752375565810535,0.00451052212689183,0.22109676892906238
depth_chg,SLEEP_POD_COTTON,-0.47204023830189745,0.47204023830189745,-0.0008082393548675202,-0.0039879047216765315
depth_chg,PANEL_4X4,0.46157985758154796,0.46157985758154796,-0.0015279074529868481,-0.005191197423546577
depth_chg,OXYGEN_SHAKE_MORNING_BREATH,0.433952022392225,0.433952022392225,-0.0011055408785471525,-0.0029138774433606473
abs_book_chg,GALAXY_SOUNDS_PLANETARY_RINGS,0.4098136888471927,0.4098136888471927,0.0027557049978622597,0.006464101655826061
depth_chg,MICROCHIP_TRIANGLE,-0.40792864030071935,0.40792864030071935,-0.001364042046385993,-0.010964514541498062
depth_chg,SLEEP_POD_SUEDE,0.40091796108795186,0.40091796108795186,-0.00026665516387951556,-0.0012600411461829485
spread_chg,OXYGEN_SHAKE_CHOCOLATE,-0.3932750194125037,0.3932750194125037,-0.00028487667248202784,-0.0053585051404060405
depth_chg,SNACKPACK_STRAWBERRY,-0.387872326761287,0.387872326761287,0.0014998842431933267,0.0021038839701069947
spread_chg,GALAXY_SOUNDS_SOLAR_FLAMES,0.3851444550579076,0.3851444550579076,-0.001853894347598633,-0.03378824772771562
abs_book_chg,OXYGEN_SHAKE_MINT,0.38365979115708465,0.38365979115708465,-0.0037036211498180215,-0.008503407427150405
spread_chg,TRANSLATOR_VOID_BLUE,-0.3810566407286964,0.3810566407286964,-0.005252754510266127,-0.13233843614529084
spread_chg,MICROCHIP_SQUARE,-0.3803117967046006,0.3803117967046006,-0.0022704468994673497,-0.09911850273802461
depth_chg,UV_VISOR_RED,0.36226447680307966,0.36226447680307966,-0.0017602302361016608,-0.005110847170696343
spread_chg,OXYGEN_SHAKE_GARLIC,0.35836208720585017,0.35836208720585017,-0.0033232869318824063,-0.0619998200772012
spread_chg,PEBBLES_M,-0.3574236013527434,0.3574236013527434,-0.0002191238386394248,-0.006243216632417853
imb1,MICROCHIP_RECTANGLE,0.35570698340587614,0.35570698340587614,0.003917310623454238,0.7532508380780705
depth_chg,SLEEP_POD_NYLON,-0.3554299649581141,0.3554299649581141,-0.0018176429473058355,-0.005243170964034196
abs_book_chg,MICROCHIP_OVAL,0.3509972893687343,0.3509972893687343,0.003466967309132437,0.008389945441339704
imb1,MICROCHIP_OVAL,0.34572816132134365,0.34572816132134365,0.005713424474789903,0.968169318750239
depth_chg,PEBBLES_XL,0.34286889943999954,0.34286889943999954,0.0002796756782928075,0.005332800972915031
abs_book_chg,PANEL_2X4,-0.34183567267227377,0.34183567267227377,-0.0009985713976194085,-0.0024771961289670663
depth_chg,SNACKPACK_PISTACHIO,-0.32777171237128855,0.32777171237128855,0.0009607504494784925,0.0008625248701074138
spread_chg,UV_VISOR_AMBER,-0.32079537452926876,0.32079537452926876,-0.004722642908179366,-0.08231497603729523
abs_book_chg,ROBOT_LAUNDRY,0.3132315118730522,0.3132315118730522,0.01055247914022736,0.025846953057188156
micro_edge,MICROCHIP_RECTANGLE,0.3130443749045343,0.3130443749045343,0.002123161243810545,0.10363271352129162
spread_chg,GALAXY_SOUNDS_DARK_MATTER,-0.30846038608867143,0.30846038608867143,-0.004251499794699193,-0.0767553397572605
abs_book_chg,PEBBLES_S,-0.2993883121913346,0.2993883121913346,-0.002235557785630922,-0.00576675523863122
abs_book_chg,OXYGEN_SHAKE_EVENING_BREATH,-0.27583631452186796,0.27583631452186796,0.0023165991900226295,0.003948717777624025
spread_chg,PEBBLES_XS,-0.26183008410391617,0.26183008410391617,-0.003369747899835351,-0.12205984708531933
spread_chg,OXYGEN_SHAKE_MINT,-0.25641008623979694,0.25641008623979694,-0.003979746862800808,-0.07200382964425772
spread_chg,TRANSLATOR_ECLIPSE_CHARCOAL,-0.25219762564623394,0.25219762564623394,-0.002450070781054457,-0.05935631115797942
depth_chg,GALAXY_SOUNDS_DARK_MATTER,-0.24726393483274528,0.24726393483274528,0.0008466015553516346,0.0023066444627332988
depth_chg,ROBOT_VACUUMING,0.24507402240453086,0.24507402240453086,0.0018589828210475378,0.005343609852211868
abs_book_chg,SLEEP_POD_LAMB_WOOL,0.24311986993358103,0.24311986993358103,0.002752031206832926,0.006949781017109656
abs_book_chg,GALAXY_SOUNDS_BLACK_HOLES,0.24124245319897492,0.24124245319897492,-0.0010129385702438481,-0.002357378059740076
spread_chg,MICROCHIP_CIRCLE,0.24016474638942742,0.24016474638942742,-0.003227356567197797,-0.08592278719397367
spread_chg,MICROCHIP_RECTANGLE,0.23965326403426457,0.23965326403426457,0.0002378389133331905,0.009174186072138386
depth_chg,SNACKPACK_RASPBERRY,0.2359293986684649,0.2359293986684649,-0.0028154147346886008,-0.003924846093959071
depth_chg,PEBBLES_L,-0.23216227625148134,0.23216227625148134,-0.0003025464647870254,-0.002833006841310128
abs_book_chg,GALAXY_SOUNDS_SOLAR_WINDS,0.2171179584407902,0.2171179584407902,0.004849055599434288,0.011013761364604607
spread_chg,ROBOT_MOPPING,0.2052848709222349,0.2052848709222349,-0.00028775841911785836,-0.008117137212946742
spread_chg,SNACKPACK_VANILLA,-0.19955269879958193,0.19955269879958193,-0.005204029972216128,-0.04629085247547789
abs_book_chg,PANEL_1X4,0.19893347293467978,0.19893347293467978,0.0022339866482622905,0.0048753223400848835
depth_chg,GALAXY_SOUNDS_SOLAR_WINDS,0.19569844972883782,0.19569844972883782,0.0014149787639649984,0.003934192841096756
depth_chg,OXYGEN_SHAKE_MINT,0.19463301022461166,0.19463301022461166,-0.002739464432193412,-0.007264997434794616
spread_chg,UV_VISOR_YELLOW,0.18802322595856674,0.18802322595856674,-0.00040589915438627155,-0.007474080090768211
depth_chg,TRANSLATOR_GRAPHITE_MIST,0.18596405968792248,0.18596405968792248,0.0015986434605504804,0.0059918798129482
imb3,PEBBLES_XL,-0.18438398917386167,0.18438398917386167,-0.010816244146193353,-88.08848345845286
imb1,PEBBLES_XL,0.18438398917386167,0.18438398917386167,0.010516355991042224,14.190797662209533
micro_edge,PEBBLES_XL,0.18438398917386167,0.18438398917386167,0.01050766352201909,3.3394890447075722
depth_chg,MICROCHIP_CIRCLE,0.18394849044452855,0.18394849044452855,-0.0011155930869487143,-0.004691861470652843
spread_chg,SLEEP_POD_COTTON,-0.18216017419998043,0.18216017419998043,-0.002559346340522773,-0.06523187865647807
spread_chg,MICROCHIP_OVAL,0.17885400709847166,0.17885400709847166,-1.559699813399254e-05,-0.0005826655067471294
imb1,GALAXY_SOUNDS_PLANETARY_RINGS,0.17873351926806919,0.17873351926806919,0.027050533127274436,7.927249857222026
micro_edge,GALAXY_SOUNDS_PLANETARY_RINGS,0.17873351926806919,0.17873351926806919,0.027145537103562913,2.269314543773807
imb3,GALAXY_SOUNDS_PLANETARY_RINGS,-0.17873351926806919,0.17873351926806919,-0.026424009297108086,-120.29057537417206
imb3,SNACKPACK_RASPBERRY,-0.1664731167639889,0.1664731167639889,-0.03290357152597678,-173.07167891204324
micro_edge,SNACKPACK_RASPBERRY,0.1664731167639889,0.1664731167639889,0.036202954191466984,1.5316538007675475
imb1,SNACKPACK_RASPBERRY,0.1664731167639889,0.1664731167639889,0.0352941690995074,6.408683580628039
imb3,OXYGEN_SHAKE_CHOCOLATE,-0.16246627750300752,0.16246627750300752,-0.02707553127205045,-109.76941766289254
imb1,OXYGEN_SHAKE_CHOCOLATE,0.16246627750300752,0.16246627750300752,0.027981794285668153,7.3028732316369185
micro_edge,OXYGEN_SHAKE_CHOCOLATE,0.16246627750300752,0.16246627750300752,0.027851491535313386,2.332323693755524
micro_edge,UV_VISOR_MAGENTA,0.15967457964970955,0.15967457964970955,0.02371716668505346,1.9587917899629548
imb3,UV_VISOR_MAGENTA,-0.15967457964970955,0.15967457964970955,-0.02176142285482169,-100.6118682151841
imb1,UV_VISOR_MAGENTA,0.15967457964970955,0.15967457964970955,0.024530405348654295,7.300968577068853
imb3,MICROCHIP_TRIANGLE,-0.15792165417976356,0.15792165417976356,-0.019372680916893297,-52.7750341141756
depth_chg,TRANSLATOR_ECLIPSE_CHARCOAL,0.15334930129623775,0.15334930129623775,-0.002926300493974085,-0.009640338768903028
imb3,SNACKPACK_CHOCOLATE,-0.1523241740662894,0.1523241740662894,-0.03712894306364902,-155.28724053659064
imb1,SNACKPACK_CHOCOLATE,0.1523241740662894,0.1523241740662894,0.04062482249374233,5.865399046745939
micro_edge,SNACKPACK_CHOCOLATE,0.1523241740662894,0.1523241740662894,0.040191301713039806,1.3792878588164346
abs_book_chg,ROBOT_VACUUMING,-0.15207861800099665,0.15207861800099665,0.005011948340683781,0.01139608084605277
imb1,UV_VISOR_RED,0.15007407376859083,0.15007407376859083,0.023951085226959767,6.942120887880316
micro_edge,UV_VISOR_RED,0.15007407376859083,0.15007407376859083,0.024011310824022664,1.9313181643083297
imb3,UV_VISOR_RED,-0.15007407376859083,0.15007407376859083,-0.020433257682027674,-92.0006209410161
imb1,SLEEP_POD_COTTON,0.14885150038099276,0.14885150038099276,0.017727143241720606,7.209287401693224
micro_edge,SLEEP_POD_COTTON,0.14885150038099276,0.14885150038099276,0.016600137486266518,2.5868172014552653
imb3,SLEEP_POD_COTTON,-0.1478756509834756,0.1478756509834756,-0.02289388274103014,-67.2397523491108
depth_chg,PANEL_2X2,-0.14749833861913586,0.14749833861913586,0.002920713869560204,0.007993125535099014
imb1,MICROCHIP_TRIANGLE,0.14628184871731542,0.14628184871731542,0.008575885792228002,2.547554400516075
micro_edge,MICROCHIP_TRIANGLE,0.14628184871731542,0.14628184871731542,0.005751487540660409,0.4382312036566998
depth_chg,ROBOT_LAUNDRY,-0.14615764374509854,0.14615764374509854,-0.0018602341680890278,-0.0069272240444786136
spread_chg,SLEEP_POD_POLYESTER,-0.14570372537024856,0.14570372537024856,2.041916380434071e-05,0.0005228507812369294
spread_chg,SLEEP_POD_LAMB_WOOL,-0.14544229818932863,0.14544229818932863,-0.003095468380257262,-0.0785138111799807
imb1,GALAXY_SOUNDS_SOLAR_WINDS,0.14415226637038725,0.14415226637038725,0.02385148886069415,6.620103415415786
imb3,GALAXY_SOUNDS_SOLAR_WINDS,-0.14415226637038725,0.14415226637038725,-0.02202510133897247,-94.96276820911922
micro_edge,GALAXY_SOUNDS_SOLAR_WINDS,0.14415226637038725,0.14415226637038725,0.02419808883395216,1.9720886382560667
imb3,OXYGEN_SHAKE_GARLIC,-0.14373036853495336,0.14373036853495336,-0.015354167541032455,-76.72509414042494
imb1,OXYGEN_SHAKE_GARLIC,0.14373036853495336,0.14373036853495336,0.023306378800260416,7.497211882328883
micro_edge,OXYGEN_SHAKE_GARLIC,0.14373036853495336,0.14373036853495336,0.023197174975169706,1.9289496487402016
depth_chg,SLEEP_POD_LAMB_WOOL,0.14133753700238694,0.14133753700238694,0.0019078124580567209,0.008878521442403725
imb1,SNACKPACK_STRAWBERRY,0.14065011626786958,0.14065011626786958,0.029351421035792236,5.362641804471131
micro_edge,SNACKPACK_STRAWBERRY,0.14065011626786958,0.14065011626786958,0.030106624682096114,1.2073002266196269
imb3,SNACKPACK_STRAWBERRY,-0.14065011626786958,0.14065011626786958,-0.02815645214798734,-149.02004356310815
depth_chg,ROBOT_MOPPING,-0.13860176468294805,0.13860176468294805,0.0006749789725792761,0.003169466647433438
imb1,UV_VISOR_YELLOW,0.13800004902775276,0.13800004902775276,0.022452849251035682,6.590357113578712
imb3,UV_VISOR_YELLOW,-0.13800004902775276,0.13800004902775276,-0.01746841217505267,-79.6484061343609
micro_edge,UV_VISOR_YELLOW,0.13800004902775276,0.13800004902775276,0.02297775310259136,1.895643391669698
spread_chg,UV_VISOR_ORANGE,0.1370621721758578,0.1370621721758578,-0.0022357303032263334,-0.04074541119301983
imb1,SLEEP_POD_NYLON,0.13445921885182757,0.13445921885182757,0.013809102426272033,2.5645202136544247
micro_edge,SLEEP_POD_NYLON,0.13445921885182757,0.13445921885182757,0.009067966235532441,0.43903466230949384
imb1,SLEEP_POD_SUEDE,0.13292796275563729,0.13292796275563729,0.01640842785511744,6.204411309817591
micro_edge,SLEEP_POD_SUEDE,0.13292796275563729,0.13292796275563729,0.016271435770840857,2.1670033403259255
depth_chg,UV_VISOR_AMBER,-0.13285614125206646,0.13285614125206646,0.0009606458244497795,0.002053488486977653
imb1,SNACKPACK_PISTACHIO,0.13063906167475997,0.13063906167475997,0.042316136967074196,4.948261691601834
imb3,SNACKPACK_PISTACHIO,-0.13063906167475997,0.13063906167475997,-0.041658541936570426,-141.1132547628996
micro_edge,SNACKPACK_PISTACHIO,0.13063906167475997,0.13063906167475997,0.04146344435067488,1.1946434252510443
micro_edge,GALAXY_SOUNDS_DARK_MATTER,0.1301093048556603,0.1301093048556603,0.021700962499966673,1.7713874852495237
imb1,GALAXY_SOUNDS_DARK_MATTER,0.1301093048556603,0.1301093048556603,0.021636214978204078,5.884728669189203
imb3,GALAXY_SOUNDS_DARK_MATTER,-0.1301093048556603,0.1301093048556603,-0.02137633960924264,-90.31599413254037
abs_book_chg,SLEEP_POD_COTTON,-0.12854841678939616,0.12854841678939616,-0.007567909636957555,-0.018683352500256673
imb3,SNACKPACK_VANILLA,-0.12763774956987253,0.12763774956987253,-0.03352875427299579,-139.40084603188612
imb1,SNACKPACK_VANILLA,0.12763774956987253,0.12763774956987253,0.03400177925880375,4.880142874905413
micro_edge,SNACKPACK_VANILLA,0.12763774956987253,0.12763774956987253,0.034434783688109545,1.14911219397383
micro_edge,OXYGEN_SHAKE_MINT,0.1264883950846422,0.1264883950846422,0.02254510929675211,1.8528572792580575
imb3,OXYGEN_SHAKE_MINT,-0.1264883950846422,0.1264883950846422,-0.01772345895849944,-72.8866537344541
imb1,OXYGEN_SHAKE_MINT,0.1264883950846422,0.1264883950846422,0.0233996365589278,6.194731243445258
spread_chg,GALAXY_SOUNDS_PLANETARY_RINGS,0.12500362469623347,0.12500362469623347,-0.0013886933494683747,-0.025721179808831297
micro_edge,TRANSLATOR_ECLIPSE_CHARCOAL,0.12447478661765105,0.12447478661765105,0.006829260743518954,0.4121473752375688
imb1,TRANSLATOR_ECLIPSE_CHARCOAL,0.12447478661765105,0.12447478661765105,0.011628809324531779,2.585799681084337
micro_edge,TRANSLATOR_VOID_BLUE,0.12359041601146475,0.12359041601146475,0.018275581494097526,2.343950334176354
imb1,TRANSLATOR_VOID_BLUE,0.12359041601146475,0.12359041601146475,0.019905883886337163,7.06596271584928
abs_book_chg,PEBBLES_M,-0.12314999221756849,0.12314999221756849,0.002673027055770637,0.006934499003741211
imb1,SLEEP_POD_LAMB_WOOL,0.12192863756376524,0.12192863756376524,0.016825635078713323,6.451821652947854
micro_edge,SLEEP_POD_LAMB_WOOL,0.12192863756376524,0.12192863756376524,0.01696540965029853,2.6748773733939233
imb3,SLEEP_POD_LAMB_WOOL,-0.1213602394011443,0.1213602394011443,-0.019116131761890153,-53.13558333658711
imb1,GALAXY_SOUNDS_SOLAR_FLAMES,0.12118018640682254,0.12118018640682254,0.018926984856402113,5.568444273571502
imb3,GALAXY_SOUNDS_SOLAR_FLAMES,-0.12118018640682254,0.12118018640682254,-0.016979431452292314,-77.6000065480935
micro_edge,GALAXY_SOUNDS_SOLAR_FLAMES,0.12118018640682254,0.12118018640682254,0.01899809618381663,1.5534588613160187
micro_edge,UV_VISOR_ORANGE,0.12019802756505957,0.12019802756505957,0.019578135397625946,1.6040326867153942
imb1,UV_VISOR_ORANGE,0.12019802756505957,0.12019802756505957,0.01902640771329423,5.307598991446527
imb3,UV_VISOR_ORANGE,-0.12019802756505957,0.12019802756505957,-0.017772676389102786,-77.01588456686417
spread_chg,PEBBLES_S,0.12004533435446019,0.12004533435446019,-0.00015426179440116206,-0.004820735727413287
imb3,SLEEP_POD_SUEDE,-0.11624065758751989,0.11624065758751989,-0.017995501427741662,-51.96975198396566
imb1,PANEL_1X2,0.1162204398566331,0.1162204398566331,0.022620254988572775,5.5042310458913475
micro_edge,PANEL_1X2,0.1162204398566331,0.1162204398566331,0.022789007190350954,1.8739302007553014
imb3,PANEL_1X2,-0.1162204398566331,0.1162204398566331,-0.01843465537538504,-69.68195924640989
imb3,MICROCHIP_SQUARE,-0.11612682502630967,0.11612682502630967,-0.013238215506509554,-51.661804473006256
imb3,SLEEP_POD_NYLON,-0.11548147980669662,0.11548147980669662,-0.017246603034570276,-41.918152569520224
abs_book_chg,PEBBLES_XS,-0.11396268395934805,0.11396268395934805,-0.0013987687479391005,-0.0033553363607773134
imb3,TRANSLATOR_VOID_BLUE,-0.11341614197219557,0.11341614197219557,-0.014688988783278697,-39.91863964591656
imb3,TRANSLATOR_ECLIPSE_CHARCOAL,-0.10976661387387174,0.10976661387387174,-0.017978891948481495,-44.21083145216221
imb1,PEBBLES_S,0.10948133238026403,0.10948133238026403,0.0122534476271317,8.044984095568063
micro_edge,PEBBLES_S,0.10948133238026403,0.10948133238026403,0.011597064811683662,2.576822658226501
imb3,PEBBLES_S,-0.10948133238026403,0.10948133238026403,-0.013450836285901692,-53.29878397244255
micro_edge,OXYGEN_SHAKE_EVENING_BREATH,0.10311789670222299,0.10311789670222299,0.01883655640119447,1.5935853933043151
imb3,OXYGEN_SHAKE_EVENING_BREATH,-0.10311789670222299,0.10311789670222299,-0.017219271042467534,-68.16742225640675
imb1,OXYGEN_SHAKE_EVENING_BREATH,0.10311789670222299,0.10311789670222299,0.018534032527927582,4.723303576804034
imb1,GALAXY_SOUNDS_BLACK_HOLES,0.10164424799448524,0.10164424799448524,0.013322286109612854,4.0691473653913715
imb3,GALAXY_SOUNDS_BLACK_HOLES,-0.10164424799448524,0.10164424799448524,-0.016567145325373026,-78.60650995413488
micro_edge,GALAXY_SOUNDS_BLACK_HOLES,0.10164424799448524,0.10164424799448524,0.01400372344078165,1.1468860258917457
imb3,MICROCHIP_RECTANGLE,-0.10078627775612914,0.10078627775612914,-0.013955160871759627,-35.369851363781926
spread_chg,ROBOT_LAUNDRY,-0.09998444559099245,0.09998444559099245,-0.002335033245858486,-0.0649950518192348
imb1,MICROCHIP_CIRCLE,0.09969305420005899,0.09969305420005899,0.008781577949300139,1.4306392888782618
micro_edge,MICROCHIP_CIRCLE,0.09969305420005899,0.09969305420005899,0.006506218620981873,0.2579752466262741
imb3,TRANSLATOR_ASTRO_BLACK,-0.09823989319944659,0.09823989319944659,-0.019679250359763575,-47.70732138106401
imb3,UV_VISOR_AMBER,-0.09815990130767716,0.09815990130767716,-0.020598781110055194,-68.61179587460099
micro_edge,UV_VISOR_AMBER,0.09732152362761126,0.09732152362761126,0.017066455344455722,1.3541957706830632
imb1,UV_VISOR_AMBER,0.09732152362761126,0.09732152362761126,0.019199039574641315,4.088023247195461
abs_book_chg,SLEEP_POD_NYLON,0.09491991474127492,0.09491991474127492,-8.403296225786283e-05,-0.00018817788233841125
imb3,PANEL_1X4,-0.09478385225693489,0.09478385225693489,-0.012810040671562219,-30.62940184722036
micro_edge,PANEL_2X2,0.09402085240007221,0.09402085240007221,0.004626202374697816,0.22056488903058233
imb1,PANEL_2X2,0.09402085240007221,0.09402085240007221,0.007219167986325338,1.2736409235846462
imb3,ROBOT_DISHES,-0.09108210149665413,0.09108210149665413,-0.012162495733511776,-21.647346442174875
depth_chg,PANEL_1X2,-0.09018845732990854,0.09018845732990854,-0.0014576662958943095,-0.0035531514007833232
imb3,TRANSLATOR_GRAPHITE_MIST,-0.08919339666447011,0.08919339666447011,-0.012059978364077238,-30.729927391960615
spread_chg,PANEL_1X4,-0.08879286494771443,0.08879286494771443,-6.661960634637293e-07,-1.6212624949098524e-05
micro_edge,TRANSLATOR_GRAPHITE_MIST,0.08670534304239039,0.08670534304239039,0.005829710260196764,0.47245348245533875
imb1,TRANSLATOR_GRAPHITE_MIST,0.08670534304239039,0.08670534304239039,0.010840091557535292,2.950655852771599
imb3,MICROCHIP_OVAL,-0.0841232332313222,0.0841232332313222,-0.010770279995314642,-25.46084547041157
imb3,ROBOT_VACUUMING,-0.08375498939185377,0.08375498939185377,-0.012042481744998135,-16.399796076279
spread_chg,SLEEP_POD_NYLON,-0.08355105655393946,0.08355105655393946,-0.0009525169351702232,-0.02292234110342779
spread_chg,ROBOT_VACUUMING,0.08252287959045744,0.08252287959045744,0.0001378964841385385,0.0037331315224910055
spread_chg,SNACKPACK_PISTACHIO,0.07963822310629834,0.07963822310629834,-0.0031717455286066664,-0.024222807387566353
depth_chg,UV_VISOR_ORANGE,0.07904599397949347,0.07904599397949347,-0.0007123421413742607,-0.00199061092492644
spread_chg,UV_VISOR_MAGENTA,0.07904255855658104,0.07904255855658104,-0.0014086991619714612,-0.025973954448819534
spread_chg,TRANSLATOR_ASTRO_BLACK,0.07824905496934348,0.07824905496934348,1.500371174415752e-05,0.000372421439361775
micro_edge,SLEEP_POD_POLYESTER,0.07681868822793658,0.07681868822793658,0.013601668475519529,2.071070530406658
imb1,SLEEP_POD_POLYESTER,0.07681868822793658,0.07681868822793658,0.011969560850017338,4.962256586525254
micro_edge,TRANSLATOR_SPACE_GRAY,0.07484787146596916,0.07484787146596916,0.005606257234064451,0.24540119802235855
