day,timestamp,time_day,spot_mid,realized_vol,implied_vol_median,implied_vol_mean,implied_vol_count
0,2900,0.0029,5246.5,,0.3004619623239252,0.29997602129370515,6
0,3000,0.003,5245.5,,0.3058932109754149,0.3058973345993148,6
0,3100,0.0031,5246.5,,0.3048919846927473,0.30471643158669615,6
0,3200,0.0032,5245.5,,0.30544307841791213,0.3054301784386805,6
0,3300,0.0033,5245.0,,0.3061419980353976,0.3059292190033565,6
0,3400,0.0034,5244.5,,0.30563599632093236,0.30589873905287895,6
0,3500,0.0035,5244.5,,0.30563599632093236,0.30589873905287895,6
0,3600,0.0036,5243.5,,0.3054052780794366,0.30542006224027524,6
0,3700,0.0037,5244.5,,0.3045753749529477,0.30507830960935994,6
0,3800,0.0038,5242.5,,0.3096879038373516,0.3115751066153069,6
0,3900,0.0039,5243.0,,0.3050259449409347,0.30510812317926606,6
0,4000,0.004,5242.0,,0.3057011949999201,0.3054447968047314,6
0,4100,0.0041,5241.5,,0.3040411271035586,0.30378037681944653,6
0,4200,0.0042,5241.0,,0.3042593906543395,0.3042288199969419,6
0,4300,0.0043,5241.5,,0.30274810005432573,0.30258027595397047,6
0,4400,0.0044,5239.5,,0.3041818219767667,0.30335124674595415,6
0,4500,0.0045,5239.0,,0.30343821954835604,0.30369187344690707,6
0,4600,0.0046,5239.5,,0.30283126801672045,0.30240906300427456,6
0,4700,0.0047,5238.0,,0.3035031967472383,0.3036660911447641,6
0,4800,0.0048,5238.5,,0.3034080132708429,0.30332979286162376,6
0,4900,0.0049,5237.5,,0.3048439368976174,0.30445805685376354,6
0,5000,0.005,5238.5,0.2941795686172604,0.3034080132708429,0.3024897876035781,6
0,5100,0.0051,5238.5,0.29151275476326854,0.30397534169146617,0.30460365872881817,6
0,5200,0.0052,5238.5,0.28891648808168413,0.30421003784371303,0.304953128917925,6
0,5300,0.0053,5237.5,0.28877789836313444,0.3052352907888089,0.30527309044819506,6
0,5400,0.0054,5237.5,0.2863259854565801,0.3052352907888089,0.30527309044819506,6
0,5500,0.0055,5238.5,0.28998623336691004,0.30397534169146617,0.30460365872881817,6
0,5600,0.0056,5237.5,0.28991513187936047,0.3052352907888089,0.30527309044819506,6
0,5700,0.0057,5237.5,0.28755904622117534,0.3052352907888089,0.30527309044819506,6
0,5800,0.0058,5239.0,0.2965220048087221,0.30168341899384266,0.30036208420659055,6
0,5900,0.0059,5239.5,0.29578408048682936,0.30283126801672045,0.30276571863664575,6
0,6000,0.006,5239.5,0.293426244890141,0.30283126801672045,0.30276571863664575,6
0,6100,0.0061,5238.5,0.29350920388070617,0.3051841285934048,0.3053104999223057,6
0,6200,0.0062,5236.5,0.30280158574439614,0.3058681898352989,0.30520718716561296,6
0,6300,0.0063,5236.0,0.30066499337922237,0.3055870672619926,0.30517948760051566,6
0,6400,0.0064,5235.5,0.2985721289251461,0.30396011486145486,0.3040003935846236,6
0,6500,0.0065,5234.5,0.2982981265209144,0.30385099210825,0.30416543797868795,6
0,6600,0.0066,5234.5,0.29621995654064714,0.3053410881390109,0.3055607548821902,6
0,6700,0.0067,5234.5,0.2941841599498075,0.30463595252665976,0.3051108093652672,6
0,6800,0.0068,5234.5,0.29218933481851156,0.3053410881390109,0.3055607548821902,6
0,6900,0.0069,5235.5,0.2949646209527822,0.30396011486145486,0.3043488814226362,6
0,7000,0.007,5235.5,0.2929911087526157,0.3046818716680556,0.3046972818521621,6
0,7100,0.0071,5234.5,0.29291333398003677,0.3053410881390109,0.3055607548821902,6
0,7200,0.0072,5235.5,0.29548728836186744,0.30518470426705613,0.30515011931912644,6
0,7300,0.0073,5238.0,0.315019596268393,0.3035031967472383,0.3036660911447641,6
0,7400,0.0074,5237.5,0.3132033089757735,0.3052352907888089,0.30527309044819506,6
0,7500,0.0075,5237.5,0.3111883514934098,0.3052352907888089,0.30527309044819506,6
0,7600,0.0076,5236.0,0.3140659955912703,0.3048047232774177,0.30482039723918813,6
0,7700,0.0077,5236.5,0.31329656492906366,0.30510496589935676,0.3047535939693355,6
0,7800,0.0078,5235.0,0.31599761256242015,0.30485340349865686,0.304782473209458,6
0,7900,0.0079,5233.5,0.3184951218305751,0.3050416709015385,0.30537202802693036,6
0,8000,0.008,5233.5,0.3166112530887111,0.30320032896031707,0.30298292678573263,6
0,8100,0.0081,5232.0,0.31894692462651547,0.3051774579967983,0.3052860792911047,6
0,8200,0.0082,5231.5,0.3171921614018858,0.30513530256200433,0.3048135784071015,6
0,8300,0.0083,5231.0,0.31546564709936226,0.3046345677666835,0.3041732923248552,6
0,8400,0.0084,5230.5,0.3137666473323794,0.30261280423162595,0.302189206310133,6
0,8500,0.0085,5230.5,0.3120489700274294,0.30498841293972234,0.3041281087341206,6
0,8600,0.0086,5230.5,0.31035897764266596,0.30157183667641785,0.30103750374684807,6
0,8700,0.0087,5230.0,0.30875410319468954,0.3041343155127752,0.303387653981357,6
0,8800,0.0088,5230.5,0.3082911642627205,0.30631742337565854,0.3056989863106685,6
0,8900,0.0089,5232.5,0.31825413534321706,0.3042812834243454,0.3040790797520496,6
0,9000,0.009,5232.0,0.31669452559035166,0.3051774579967983,0.3052860792911047,6
0,9100,0.0091,5230.5,0.3188172892411768,0.3054154952681134,0.3053362909555961,6
0,9200,0.0092,5233.0,0.3333161408547548,0.30119080969532197,0.30006768388640886,6
0,9300,0.0093,5230.0,0.3480674485830666,0.3078609129920582,0.3093427233579707,6
0,9400,0.0094,5231.5,0.3521225060487256,0.30513530256200433,0.3048135784071015,6
0,9500,0.0095,5233.5,0.35970016306614316,0.30473320353875727,0.3050114483258835,6
0,9600,0.0096,5234.5,0.3604546786567552,0.3043437745745273,0.3046587287917688,6
0,9700,0.0097,5233.0,0.3619737046253858,0.3037583811189142,0.30496617082680805,6
0,9800,0.0098,5232.5,0.3603195945216575,0.3042812834243454,0.3040790797520496,6
0,9900,0.0099,5233.5,0.36106666316177977,0.3068581907728044,0.30650802034567687,6
0,10000,0.01,5232.5,0.3605307355707555,0.3042812834243454,0.3040790797520496,6
0,10100,0.0101,5231.5,0.3599802487565096,0.3030803042054418,0.30352824834935743,6
0,10200,0.0102,5232.5,0.36073043968092267,0.3042812834243454,0.3040790797520496,6
0,10300,0.0103,5233.0,0.3597785754270694,0.3036074728405265,0.3040947538108328,6
0,10400,0.0104,5233.5,0.3588271244337239,0.30809485477317056,0.3089215791799329,6
0,10500,0.0105,5234.5,0.3594680068015723,0.304319257512654,0.3046175185521863,6
0,10600,0.0106,5234.0,0.3579846458561326,0.3058543160420949,0.3057334422316423,6
0,10700,0.0107,5234.5,0.3570400596580613,0.30463595252665976,0.3051108093652672,6
0,10800,0.0108,5235.5,0.35762843561108865,0.30396011486145486,0.3043488814226362,6
0,10900,0.0109,5235.5,0.3560147183526947,0.3046818716680556,0.30480171888960056,6
0,11000,0.011,5236.0,0.355069867813236,0.3048047232774177,0.30482039723918813,6
0,11100,0.0111,5235.5,0.35370058545800825,0.3046818716680556,0.30480171888960056,6
0,11200,0.0112,5235.5,0.35214649645432433,0.30396011486145486,0.3040003935846236,6
0,11300,0.0113,5235.5,0.3506127052022826,0.30396011486145486,0.3040003935846236,6
0,11400,0.0114,5234.5,0.3503301959845506,0.30666640762790665,0.30635041207581964,6
0,11500,0.0115,5235.5,0.35092024315251275,0.30518470426705613,0.3056008093118837,6
0,11600,0.0116,5236.5,0.35146244477618177,0.3046543342112615,0.3043950264097112,6
0,11700,0.0117,5236.5,0.3499790160340209,0.3046543342112615,0.3043950264097112,6
0,11800,0.0118,5235.5,0.34974712616058756,0.30518470426705613,0.30515011931912644,6
0,11900,0.0119,5234.5,0.34949863651848684,0.3053410881390109,0.3055607548821902,6
0,12000,0.012,5237.5,0.3631952130217308,0.3052352907888089,0.30492398958662287,6
0,12100,0.0121,5238.5,0.36352396527732955,0.30397534169146617,0.30460365872881817,6
0,12200,0.0122,5238.5,0.3620445070403998,0.30504745470460837,0.3049610297331989,6
0,12300,0.0123,5238.5,0.3605829642241148,0.3034080132708429,0.3024897876035781,6
0,12400,0.0124,5238.5,0.35913897818590246,0.30504745470460837,0.3049610297331989,6
0,12500,0.0125,5238.5,0.3577122002536331,0.3025942988557694,0.3020300694103933,6
0,12600,0.0126,5239.5,0.3580374705459511,0.30077053038593965,0.30002154345893306,6
0,12700,0.0127,5239.5,0.3566351808701921,0.30283126801672045,0.30276571863664575,6
0,12800,0.0128,5238.5,0.3564583733589337,0.30397534169146617,0.30460365872881817,6
0,12900,0.0129,5238.5,0.35508566693767274,0.3034080132708429,0.3024897876035781,6
0,13000,0.013,5238.5,0.35372869657621236,0.3034080132708429,0.3024897876035781,6
0,13100,0.0131,5239.5,0.3540651822635049,0.304610445061634,0.30488571126633424,6
0,13200,0.0132,5239.5,0.35273056175611783,0.30559793550322645,0.30582553022524944,6
0,13300,0.0133,5237.5,0.35657310060212527,0.3052352907888089,0.30527309044819506,6
0,13400,0.0134,5240.5,0.36827192664861147,0.3052918962725346,0.30538919094036915,6
0,13500,0.0135,5241.0,0.3673390552658789,0.30849438567493165,0.31019393960329156,6
0,13600,0.0136,5241.0,0.3659919311882104,0.3042593906543395,0.3042288199969419,6
0,13700,0.0137,5242.0,0.36615100078897744,0.30132298558802106,0.3004319747131478,6
0,13800,0.0138,5240.5,0.3675345678868793,0.3052918962725346,0.3058480854953168,6
0,13900,0.0139,5240.0,0.36645107363513973,0.3041168863963537,0.3042098907723859,6
0,14000,0.014,5240.5,0.36556187783986416,0.30288016011380275,0.3025650541686221,6
0,14100,0.0141,5241.0,0.36467715012096624,0.3042593906543395,0.3042288199969419,6
0,14200,0.0142,5241.5,0.3637969092007491,0.30274810005432573,0.3029357908134287,6
0,14300,0.0143,5241.0,0.3627691572022134,0.3042593906543395,0.3042288199969419,6
0,14400,0.0144,5241.5,0.36190866417110956,0.30274810005432573,0.3029357908134287,6
0,14500,0.0145,5242.5,0.3620702041077481,0.3044366923181748,0.3037789450082872,6
0,14600,0.0146,5243.0,0.3612088809311763,0.3050259449409347,0.30510812317926606,6
0,14700,0.0147,5242.5,0.36023279595253915,0.3056658318157197,0.30627681510018223,6
0,14800,0.0148,5242.5,0.35901695705701664,0.3044366923181748,0.3037789450082872,6
0,14900,0.0149,5241.5,0.358923690970474,0.30274810005432573,0.30258027595397047,6
0,15000,0.015,5241.5,0.35772927341472055,0.30274810005432573,0.3029357908134287,6
0,15100,0.0151,5242.5,0.35790831799915707,0.30643586779285603,0.30830377609325604,6
0,15200,0.0152,5243.5,0.3580666265246087,0.3022341820995597,0.2994361112952331,6
0,15300,0.0153,5243.5,0.356896761536163,0.3035202021119731,0.3034470498427761,6
0,15400,0.0154,5243.5,0.35573828852291856,0.3020257364329815,0.3003721395780023,6
0,15500,0.0155,5243.5,0.35459102378895113,0.3035202021119731,0.303913154191188,6
0,15600,0.0156,5243.5,0.35345478775869094,0.3035202021119731,0.3034470498427761,6
0,15700,0.0157,5243.5,0.35232940485885295,0.3035202021119731,0.303913154191188,6
0,15800,0.0158,5243.5,0.3512147034044764,0.3035202021119731,0.303913154191188,6
0,15900,0.0159,5242.5,0.3511965072758821,0.3056658318157197,0.30627681510018223,6
0,16000,0.016,5242.5,0.35009991532387813,0.3044366923181748,0.3037789450082872,6
0,16100,0.0161,5241.5,0.350076495236216,0.30274810005432573,0.3029357908134287,6
0,16200,0.0162,5241.0,0.34922786094050307,0.3042593906543395,0.3042288199969419,6
0,16300,0.0163,5242.5,0.3509583379831977,0.3009033034891202,0.3013130771909237,6
0,16400,0.0164,5242.5,0.349889138519302,0.3056658318157197,0.30627681510018223,6
0,16500,0.0165,5242.0,0.3490638692788351,0.30503984550965724,0.3042681588606003,6
0,16600,0.0166,5242.5,0.3483544121132558,0.3044366923181748,0.3037789450082872,6
0,16700,0.0167,5241.5,0.34834609629020113,0.305034713341221,0.3050779172898039,6
0,16800,0.0168,5240.5,0.34832604305944653,0.30288016011380275,0.3025650541686221,6
0,16900,0.0169,5241.0,0.3476423216585865,0.3042593906543395,0.3042288199969419,6
0,17000,0.017,5238.0,0.35622443620633987,0.3083260249970628,0.3105206962945377,6
0,17100,0.0171,5240.5,0.3623007226850395,0.30288016011380275,0.3025650541686221,6
0,17200,0.0172,5241.0,0.3615739285249578,0.3042593906543395,0.3042288199969419,6
0,17300,0.0173,5241.5,0.36085026717950003,0.305034713341221,0.3050779172898039,6
0,17400,0.0174,5240.5,0.36076467009067653,0.3052918962725346,0.30538919094036915,6
0,17500,0.0175,5240.5,0.3597355601529553,0.30288016011380275,0.3025650541686221,6
0,17600,0.0176,5239.5,0.35964725624117544,0.30559793550322645,0.30582553022524944,6
0,17700,0.0177,5240.5,0.35979694809019896,0.3042414982050299,0.3050390582512009,6
0,17800,0.0178,5240.0,0.3589909886752185,0.3041168863963537,0.3042098907723859,6
0,17900,0.0179,5239.5,0.3581900001570243,0.30452796860611286,0.30501074333423805,6
0,18000,0.018,5238.5,0.3581039125730035,0.3034080132708429,0.3024897876035781,6
0,18100,0.0181,5238.0,0.3573079402423959,0.3040226394810351,0.30412307493661156,6
0,18200,0.0182,5238.5,0.3566518315481774,0.3034080132708429,0.303787159465778,6
0,18300,0.0183,5237.5,0.3565670400257822,0.3052352907888089,0.30527309044819506,6
0,18400,0.0184,5237.5,0.355601494861854,0.3052352907888089,0.30527309044819506,6
0,18500,0.0185,5238.0,0.35496414998752934,0.3006404298869755,0.299958989056439,6
0,18600,0.0186,5237.0,0.35488653292066846,0.3035931787880947,0.3040608678397582,6
0,18700,0.0187,5237.5,0.3542608709299226,0.3008544867709435,0.30080233553056557,6
0,18800,0.0188,5237.5,0.3533218724494026,0.3052352907888089,0.30527309044819506,6
0,18900,0.0189,5236.5,0.35325108346332973,0.30541373972541136,0.3048486196059887,6
0,19000,0.019,5236.5,0.3523252818710649,0.30366347121847026,0.3040361709162486,6
0,19100,0.0191,5238.5,0.3556057014869761,0.30397534169146617,0.30460365872881817,6
0,19200,0.0192,5239.0,0.354983099295663,0.30318152585233454,0.30334226685787546,6
0,19300,0.0193,5238.5,0.3542519986668848,0.3034080132708429,0.30294715420773227,6
0,19400,0.0194,5238.5,0.3533412177519386,0.3051841285934048,0.30656089200272724,6
0,19500,0.0195,5238.5,0.3524374256233756,0.3034080132708429,0.30294715420773227,6
0,19600,0.0196,5236.0,0.35721638762958713,0.30390915959424397,0.3040075658341541,6
0,19700,0.0197,5237.5,0.3586300806055223,0.3008544867709435,0.29904367192839554,6
0,19800,0.0198,5236.5,0.358542381035005,0.3046543342112615,0.3043950264097112,6
0,19900,0.0199,5238.5,0.3615965829507129,0.3034080132708429,0.303787159465778,6
0,20000,0.02,5239.5,0.36171606599137923,0.30525178887388027,0.30534384252497443,6
0,20100,0.0201,5237.5,0.36488095497252304,0.3052352907888089,0.30527309044819506,6
0,20200,0.0202,5237.5,0.36488095497252304,0.3052352907888089,0.30527309044819506,6
0,20300,0.0203,5237.5,0.36488095497252304,0.3052352907888089,0.30527309044819506,6
0,20400,0.0204,5237.5,0.36488095497252304,0.3008544867709435,0.29904367192839554,6
0,20500,0.0205,5236.0,0.3659632072359941,0.30390915959424397,0.3040075658341541,6
0,20600,0.0206,5235.5,0.3653449705822737,0.30518470426705613,0.30515011931912644,6
0,20700,0.0207,5235.5,0.3653449705822737,0.30396011486145486,0.3040003935846236,6
0,20800,0.0208,5236.5,0.36556721072919574,0.3046543342112615,0.3043950264097112,6
0,20900,0.0209,5235.5,0.365570814458794,0.30396011486145486,0.3040003935846236,6
0,21000,0.021,5235.5,0.36455838457346845,0.30518470426705613,0.30515011931912644,6
0,21100,0.0211,5234.5,0.36432594955580866,0.3050243931250051,0.30506746406910934,6
0,21200,0.0212,5232.5,0.36769422219642095,0.30898243032959655,0.3099385967127842,6
0,21300,0.0213,5234.5,0.37079756996366076,0.304319257512654,0.3046175185521863,6
0,21400,0.0214,5235.5,0.37180628244072567,0.3033129368965221,0.30318829714817436,6
0,21500,0.0215,5236.5,0.3720065077710368,0.30060267000281626,0.30077390342220217,6
0,21600,0.0216,5235.5,0.37263199008140624,0.3046818716680556,0.30480171888960056,6
0,21700,0.0217,5233.0,0.37791851991821457,0.30871883204221834,0.309686548957302,6
0,21800,0.0218,5234.0,0.37863634302518445,0.30378175178113515,0.30459654478394965,6
0,21900,0.0219,5234.0,0.37836150390129386,0.30378175178113515,0.30459654478394965,6
0,22000,0.022,5234.5,0.37836273456099734,0.3050243931250051,0.30506746406910934,6
0,22100,0.0221,5234.5,0.37819962852046657,0.3050243931250051,0.30506746406910934,6
0,22200,0.0222,5235.5,0.37918427037614244,0.3046818716680556,0.30525240888235783,6
0,22300,0.0223,5236.5,0.37989230836658716,0.3058681898352989,0.30520718716561296,6
0,22400,0.0224,5237.5,0.3798961776534522,0.3052352907888089,0.30527309044819506,6
0,22500,0.0225,5236.5,0.37989964347438215,0.3046543342112615,0.3043950264097112,6
0,22600,0.0226,5234.0,0.38432423836931184,0.3074704054400873,0.3078942405577509,6
0,22700,0.0227,5234.5,0.38459381573574136,0.304319257512654,0.3046175185521863,6
0,22800,0.0228,5235.5,0.38478746164563093,0.3033129368965221,0.30318829714817436,6
0,22900,0.0229,5234.5,0.3846010694750517,0.3050243931250051,0.30506746406910934,6
0,23000,0.023,5235.5,0.3847947117345352,0.3033129368965221,0.30318829714817436,6
0,23100,0.0231,5236.5,0.3847981709644372,0.3028956785641369,0.3023856646934202,6
0,23200,0.0232,5235.5,0.38480130071726487,0.3021825920779336,0.3018605348782641,6
0,23300,0.0233,5233.5,0.3878957034895536,0.30320032896031707,0.3043027243089675,6
0,23400,0.0234,5235.5,0.3913207027651827,0.30396011486145486,0.3040003935846236,6
0,23500,0.0235,5236.0,0.39157046547661783,0.30390915959424397,0.3040075658341541,6
0,23600,0.0236,5237.5,0.3927869602285617,0.3037966343129009,0.30362203969280777,6
0,23700,0.0237,5237.5,0.39188618867012787,0.3052352907888089,0.30527309044819506,6
0,23800,0.0238,5237.0,0.38877791654537297,0.3029602154221524,0.303248561661746,6
0,23900,0.0239,5235.5,0.3903760467160008,0.30518470426705613,0.3056008093118837,6
0,24000,0.024,5234.5,0.3903783939578283,0.304319257512654,0.3046175185521863,6
0,24100,0.0241,5235.5,0.3911042327845177,0.3033129368965221,0.30318829714817436,6
0,24200,0.0242,5234.5,0.39171615165606816,0.3050243931250051,0.30506746406910934,6
0,24300,0.0243,5234.5,0.3914754416098139,0.3050243931250051,0.30506746406910934,6
0,24400,0.0244,5235.5,0.38906369422895243,0.3033129368965221,0.30318829714817436,6
0,24500,0.0245,5234.5,0.3896872077405272,0.3050243931250051,0.30506746406910934,6
0,24600,0.0246,5234.5,0.3894536039731918,0.3050243931250051,0.30506746406910934,6
0,24700,0.0247,5235.0,0.3878113396526389,0.30384013230712537,0.3034782877538598,6
0,24800,0.0248,5234.5,0.3877815923087002,0.3050243931250051,0.30506746406910934,6
0,24900,0.0249,5234.5,0.3869530760247706,0.3050243931250051,0.30506746406910934,6
0,25000,0.025,5233.5,0.38688557216124386,0.30320032896031707,0.3043027243089675,6
0,25100,0.0251,5232.5,0.3876986604803634,0.30458464597628543,0.30495131555562466,6
0,25200,0.0252,5233.5,0.3886043322058655,0.30320032896031707,0.3043027243089675,6
0,25300,0.0253,5234.0,0.3880169501487085,0.30378175178113515,0.30423620412231583,6
0,25400,0.0254,5233.0,0.3888403583633105,0.3057308736250926,0.3058617824342797,6
0,25500,0.0255,5231.5,0.38978948481214376,0.3030803042054418,0.3031660446548959,6
0,25600,0.0256,5230.0,0.3908288956039517,0.30319039989950425,0.30288226800680834,6
0,25700,0.0257,5231.5,0.3928301150604997,0.3030803042054418,0.30352824834935743,6
0,25800,0.0258,5230.0,0.3926447892036187,0.30319039989950425,0.30288226800680834,6
0,25900,0.0259,5230.5,0.3926455838691778,0.3006779278367129,0.30178225703749767,6
0,26000,0.026,5228.5,0.39586177609464057,0.30242901008659073,0.30242839201836824,6
0,26100,0.0261,5226.0,0.40012284273771753,0.3068105213273948,0.3095091587208271,6
0,26200,0.0262,5227.5,0.3989874435017481,0.30242674639111067,0.30183007869591,6
0,26300,0.0263,5228.0,0.3990591319421512,0.3029315388416622,0.3035961512587176,6
0,26400,0.0264,5227.5,0.3990597195704346,0.3038850566797952,0.304668093529422,6
0,26500,0.0265,5228.5,0.39917890664407024,0.3038568780657444,0.30433638453137574,6
0,26600,0.0266,5229.5,0.4000599345514361,0.30142347236334166,0.30251043734923383,6
0,26700,0.0267,5229.5,0.4000599345514361,0.30230580602991236,0.30285714539135716,6
0,26800,0.0268,5230.5,0.40093037803563225,0.3006779278367129,0.30178225703749767,6
0,26900,0.0269,5230.5,0.40006156648803426,0.3043747756774912,0.30476727936378134,6
0,27000,0.027,5230.0,0.4002480963858667,0.30319039989950425,0.30288226800680834,6
0,27100,0.0271,5231.5,0.40137788640923416,0.30554833239970813,0.30520306674313374,6
0,27200,0.0272,5232.5,0.40137885228127335,0.30320908921153256,0.30288500279619673,6
0,27300,0.0273,5232.5,0.3960744358442887,0.30320908921153256,0.30288500279619673,6
0,27400,0.0274,5232.5,0.39588650107862,0.30320908921153256,0.30288500279619673,6
0,27500,0.0275,5232.5,0.39588650107862,0.30320908921153256,0.30288500279619673,6
0,27600,0.0276,5233.5,0.39491473375333136,0.30320032896031707,0.3043027243089675,6
0,27700,0.0277,5232.5,0.39550627269450783,0.30320908921153256,0.30288500279619673,6
0,27800,0.0278,5232.5,0.39364928513590514,0.3032387419343012,0.3032325903559006,6
0,27900,0.0279,5234.0,0.3936753993064443,0.30378175178113515,0.3042485173684428,6
0,28000,0.028,5233.5,0.3938879475381461,0.30320032896031707,0.3043027243089675,6
0,28100,0.0281,5233.5,0.39197012967009504,0.30320032896031707,0.3043027243089675,6
0,28200,0.0282,5233.5,0.39174999631301166,0.30428302208682917,0.3046636220178049,6
0,28300,0.0283,5233.5,0.39152756877268863,0.30428302208682917,0.3046636220178049,6
0,28400,0.0284,5233.0,0.3915273602749361,0.3036074728405265,0.3037560452459489,6
0,28500,0.0285,5232.5,0.3917496645323478,0.3045350908940779,0.3045183924776802,6
0,28600,0.0286,5233.5,0.39257811370149054,0.30320032896031707,0.3043027243089675,6
0,28700,0.0287,5235.5,0.3956566909280244,0.29909853952573945,0.3002508483216916,6
0,28800,0.0288,5231.5,0.40882259946717814,0.30554833239970813,0.30520306674313374,6
0,28900,0.0289,5233.5,0.40882135581662177,0.3017622979256006,0.3005422253365701,6
0,29000,0.029,5231.5,0.41187014153306806,0.302356634695486,0.302623827208194,6
0,29100,0.0291,5232.5,0.41084146720186976,0.3041169178284843,0.3037315659220349,6
0,29200,0.0292,5231.5,0.4065661068865967,0.30554833239970813,0.30520306674313374,6
0,29300,0.0293,5230.5,0.3999602606369761,0.3034986882737639,0.303514152299946,6
0,29400,0.0294,5230.5,0.39807653506826557,0.302040124781805,0.30228716163478675,6
0,29500,0.0295,5230.5,0.39467960369385685,0.302040124781805,0.30273016511343215,6
0,29600,0.0296,5230.5,0.39380512887448826,0.30157183667641785,0.30184221712506365,6
0,29700,0.0297,5229.0,0.39380800264491367,0.30271256544859826,0.3031652033603384,6
0,29800,0.0298,5229.5,0.3938379226702186,0.30142347236334166,0.30251043734923383,6
0,29900,0.0299,5229.0,0.39315545077674685,0.30733830754563823,0.3094406580189089,6
0,30000,0.03,5231.0,0.3957696431728927,0.30390704403723123,0.3034637420503578,6
0,30100,0.0301,5231.5,0.3951469825360668,0.30554833239970813,0.3047593379971784,6
0,30200,0.0302,5232.5,0.3951469825360668,0.3041169178284843,0.303383978362331,6
0,30300,0.0303,5232.5,0.3949350308907903,0.3041169178284843,0.303383978362331,6
0,30400,0.0304,5231.5,0.39555186953655036,0.3030803042054418,0.30352824834935743,6
0,30500,0.0305,5231.0,0.39488520508010067,0.30390704403723123,0.3034637420503578,6
0,30600,0.0306,5231.5,0.39491076381535944,0.3030803042054418,0.30352824834935743,6
0,30700,0.0307,5231.5,0.3946882557721849,0.3030803042054418,0.30352824834935743,6
0,30800,0.0308,5232.5,0.39468923801489425,0.3041169178284843,0.3037315659220349,6
0,30900,0.0309,5231.5,0.3955034301018002,0.302356634695486,0.302623827208194,6
0,31000,0.031,5230.5,0.3960757425584052,0.30157183667641785,0.30184221712506365,6
0,31100,0.0311,5229.0,0.39770702499218097,0.30256125844781306,0.302818602323277,6
0,31200,0.0312,5228.5,0.39788848233985025,0.3038568780657444,0.30433638453137574,6
0,31300,0.0313,5228.5,0.39788848233985025,0.3038568780657444,0.30433638453137574,6
0,31400,0.0314,5229.5,0.39799092573866623,0.30230580602991236,0.30285714539135716,6
0,31500,0.0315,5230.5,0.3979925661590692,0.30157183667641785,0.30184221712506365,6
0,31600,0.0316,5229.5,0.3978940035497209,0.30363984793505155,0.3036397097888973,6
0,31700,0.0317,5230.5,0.39878588860110903,0.2987757292161013,0.29740292072550867,6
0,31800,0.0318,5228.5,0.40123613438090466,0.3023992007852456,0.30206359973273084,6
0,31900,0.0319,5228.5,0.40045950656814067,0.3023992007852456,0.30206359973273084,6
0,32000,0.032,5228.5,0.39271725462331436,0.3023992007852456,0.30206359973273084,6
0,32100,0.0321,5227.5,0.39255076217343315,0.303433906361545,0.3031218639819583,6
0,32200,0.0322,5228.5,0.39348933504399347,0.30250537677620604,0.3028447386249403,6
0,32300,0.0323,5228.5,0.39348933504399347,0.3038568780657444,0.30433638453137574,6
0,32400,0.0324,5229.5,0.3944168717239662,0.304857146250505,0.3049093872276756,6
0,32500,0.0325,5229.5,0.3944168717239662,0.30363984793505155,0.3036397097888973,6
0,32600,0.0326,5230.0,0.39374591561731853,0.3041343155127752,0.303387653981357,6
