timestamp,cash,realized_pnl,unrealized_pnl,total_pnl,own_trade_count,positions
8200,-49930.00,0.00,45.00,45.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
8300,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
8400,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
8500,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
8600,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
8700,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
8800,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
8900,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
9000,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
9100,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
9200,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
9300,-49930.00,0.00,40.00,40.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
9400,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
9500,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
9600,-49930.00,0.00,30.00,30.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
9700,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
9800,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
9900,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
10000,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
10100,-49930.00,0.00,35.00,35.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
10200,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
10300,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
10400,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
10500,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
10600,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
10700,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
10800,-49930.00,0.00,-10.00,-10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
10900,-49930.00,0.00,-15.00,-15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
11000,-49930.00,0.00,-10.00,-10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
11100,-49930.00,0.00,-15.00,-15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
11200,-49930.00,0.00,-15.00,-15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
11300,-49930.00,0.00,-10.00,-10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
11400,-49930.00,0.00,-15.00,-15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
11500,-49930.00,0.00,-20.00,-20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
11600,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
11700,-49930.00,0.00,-10.00,-10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
11800,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
11900,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
12000,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
12100,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
12200,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
12300,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
12400,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
12500,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
12600,-49930.00,0.00,-10.00,-10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
12700,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
12800,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
12900,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
13000,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
13100,-49930.00,0.00,30.00,30.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
13200,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
13300,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
13400,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
13500,-49930.00,0.00,-10.00,-10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
13600,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
13700,-49930.00,0.00,-10.00,-10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
13800,-49930.00,0.00,-10.00,-10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
13900,-49930.00,0.00,-10.00,-10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
14000,-49930.00,0.00,-15.00,-15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
14100,-49930.00,0.00,-15.00,-15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
14200,-49930.00,0.00,-20.00,-20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
14300,-49930.00,0.00,-30.00,-30.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
14400,-49930.00,0.00,-30.00,-30.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
14500,-49930.00,0.00,-30.00,-30.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
14600,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
14700,-49930.00,0.00,-30.00,-30.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
14800,-49930.00,0.00,-20.00,-20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
14900,-49930.00,0.00,-25.00,-25.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
15000,-49930.00,0.00,-20.00,-20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
15100,-49930.00,0.00,-15.00,-15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
15200,-49930.00,0.00,-20.00,-20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
15300,-49930.00,0.00,-15.00,-15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
15400,-49930.00,0.00,-10.00,-10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
15500,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
15600,-49930.00,0.00,-10.00,-10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
15700,-49930.00,0.00,-10.00,-10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
15800,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
15900,-49930.00,0.00,-15.00,-15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
16000,-49930.00,0.00,-10.00,-10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
16100,-49930.00,0.00,-15.00,-15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
16200,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
16300,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
16400,-49930.00,0.00,-45.00,-45.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
16500,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
16600,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
16700,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
16800,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
16900,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
17000,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
17100,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
17200,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
17300,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
17400,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
17500,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
17600,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
17700,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
17800,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
17900,-49930.00,0.00,-15.00,-15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
18000,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
18100,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
18200,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
18300,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
18400,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
18500,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
18600,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
18700,-49930.00,0.00,40.00,40.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
18800,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
18900,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
19000,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
19100,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
19200,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
19300,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
19400,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
19500,-49930.00,0.00,-5.00,-5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
19600,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
19700,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
19800,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
19900,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
20000,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
20100,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
20200,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
20300,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
20400,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
20500,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
20600,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
20700,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
20800,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
20900,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
21000,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
21100,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
21200,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
21300,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
21400,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
21500,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
21600,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
21700,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
21800,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
21900,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
22000,-49930.00,0.00,0.00,0.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
22100,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
22200,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
22300,-49930.00,0.00,-25.00,-25.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
22400,-49930.00,0.00,-25.00,-25.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
22500,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
22600,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
22700,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
22800,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
22900,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
23000,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
23100,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
23200,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
23300,-49930.00,0.00,45.00,45.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
23400,-49930.00,0.00,25.00,25.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
23500,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
23600,-49930.00,0.00,25.00,25.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
23700,-49930.00,0.00,25.00,25.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
23800,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
23900,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
24000,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
24100,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
24200,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
24300,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
24400,-49930.00,0.00,5.00,5.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
24500,-49930.00,0.00,10.00,10.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
24600,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
24700,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
24800,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
24900,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
25000,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
25100,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
25200,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
25300,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
25400,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
25500,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
25600,-49930.00,0.00,20.00,20.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
25700,-49930.00,0.00,15.00,15.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
25800,-49930.00,0.00,55.00,55.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
25900,-49930.00,0.00,30.00,30.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
26000,-49930.00,0.00,40.00,40.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
26100,-49930.00,0.00,40.00,40.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
26200,-49930.00,0.00,45.00,45.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
26300,-49930.00,0.00,50.00,50.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
26400,-49930.00,0.00,45.00,45.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
26500,-49930.00,0.00,35.00,35.00,0,"{""EMERALDS"": 0, ""TOMATOES"": 10}"
