product,mode,imp,edge,z,total,day_2,day_3,day_4
GALAXY_SOUNDS_BLACK_HOLES,mid,4,2.0,0.0,10853.0,-7632.0,4407.0,14078.0
GALAXY_SOUNDS_BLACK_HOLES,static,0,1.0,3.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_BLACK_HOLES,static,2,2.0,3.0,23809.0,22884.0,16157.0,-15232.0
GALAXY_SOUNDS_BLACK_HOLES,mid,2,1.0,0.0,13432.5,-6781.0,5526.0,14687.5
GALAXY_SOUNDS_BLACK_HOLES,static,2,6.0,3.0,23809.0,22884.0,16157.0,-15232.0
GALAXY_SOUNDS_BLACK_HOLES,static,4,6.0,3.0,23399.0,22638.0,16013.0,-15252.0
GALAXY_SOUNDS_BLACK_HOLES,static,1,2.0,0.75,22009.0,20878.0,16353.0,-15222.0
GALAXY_SOUNDS_BLACK_HOLES,static,1,2.0,0.5,22027.0,20878.0,14434.0,-13285.0
GALAXY_SOUNDS_BLACK_HOLES,static,1,2.0,0.25,17874.0,21372.0,9787.0,-13285.0
GALAXY_SOUNDS_BLACK_HOLES,static,3,1.0,3.0,23647.0,22816.0,16073.0,-15242.0
GALAXY_SOUNDS_BLACK_HOLES,static,3,12.0,3.0,24827.0,22698.0,17371.0,-15242.0
GALAXY_SOUNDS_BLACK_HOLES,mid,2,0.5,0.0,13432.5,-6781.0,5526.0,14687.5
GALAXY_SOUNDS_BLACK_HOLES,mid,2,5.0,0.0,31913.0,3508.0,13506.0,14899.0
GALAXY_SOUNDS_BLACK_HOLES,mid,0,0.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_BLACK_HOLES,static,2,8.0,3.0,24429.0,22758.0,16903.0,-15232.0
GALAXY_SOUNDS_BLACK_HOLES,mid,1,6.0,0.0,33218.0,3796.0,14061.0,15361.0
GALAXY_SOUNDS_BLACK_HOLES,static,3,3.0,3.0,23647.0,22816.0,16073.0,-15242.0
GALAXY_SOUNDS_BLACK_HOLES,static,1,8.0,3.0,23837.0,22818.0,16241.0,-15222.0
GALAXY_SOUNDS_BLACK_HOLES,static,4,12.0,3.0,24685.0,22638.0,17299.0,-15252.0
GALAXY_SOUNDS_BLACK_HOLES,mid,5,3.0,0.0,8871.0,439.5,-2154.0,10585.5
GALAXY_SOUNDS_BLACK_HOLES,static,1,12.0,3.0,24583.0,22818.0,16987.0,-15222.0
GALAXY_SOUNDS_BLACK_HOLES,mid,0,2.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_BLACK_HOLES,static,1,2.0,2.0,23971.0,22952.0,16241.0,-15222.0
GALAXY_SOUNDS_BLACK_HOLES,static,1,2.0,2.5,23971.0,22952.0,16241.0,-15222.0
GALAXY_SOUNDS_BLACK_HOLES,mid,4,3.0,0.0,27406.0,2664.0,10816.0,13926.0
GALAXY_SOUNDS_BLACK_HOLES,mid,1,8.0,0.0,3569.0,0.0,0.0,3569.0
GALAXY_SOUNDS_BLACK_HOLES,mid,5,0.5,0.0,9102.5,-8065.0,3837.0,13330.5
GALAXY_SOUNDS_BLACK_HOLES,static,2,1.0,3.0,23809.0,22884.0,16157.0,-15232.0
GALAXY_SOUNDS_BLACK_HOLES,mid,5,5.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_BLACK_HOLES,static,0,6.0,3.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_BLACK_HOLES,static,1,2.0,4.0,23971.0,22952.0,16241.0,-15222.0
GALAXY_SOUNDS_BLACK_HOLES,static,3,4.0,3.0,23647.0,22816.0,16073.0,-15242.0
GALAXY_SOUNDS_BLACK_HOLES,mid,3,0.5,0.0,11942.5,-7215.0,4941.0,14216.5
GALAXY_SOUNDS_BLACK_HOLES,static,0,12.0,3.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_BLACK_HOLES,mid,2,8.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_BLACK_HOLES,static,4,2.0,3.0,23509.0,22748.0,16013.0,-15252.0
GALAXY_SOUNDS_BLACK_HOLES,static,1,2.0,0.35,18507.0,20878.0,10914.0,-13285.0
GALAXY_SOUNDS_BLACK_HOLES,static,1,2.0,0.6,24176.0,20878.0,16583.0,-13285.0
GALAXY_SOUNDS_BLACK_HOLES,static,3,8.0,3.0,24275.0,22698.0,16819.0,-15242.0
GALAXY_SOUNDS_BLACK_HOLES,static,1,2.0,0.1,14087.0,24359.0,3013.0,-13285.0
GALAXY_SOUNDS_BLACK_HOLES,static,3,6.0,3.0,23529.0,22698.0,16073.0,-15242.0
GALAXY_SOUNDS_BLACK_HOLES,mid,5,1.5,0.0,11312.5,-5855.0,3837.0,13330.5
GALAXY_SOUNDS_BLACK_HOLES,mid,1,2.0,0.0,14942.5,-6333.0,6117.0,15158.5
GALAXY_SOUNDS_BLACK_HOLES,static,3,10.0,3.0,24275.0,22698.0,16819.0,-15242.0
GALAXY_SOUNDS_BLACK_HOLES,mid,5,6.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_BLACK_HOLES,mid,2,3.0,0.0,20220.0,-5816.0,11137.0,14899.0
GALAXY_SOUNDS_BLACK_HOLES,static,1,4.0,3.0,23971.0,22952.0,16241.0,-15222.0
GALAXY_SOUNDS_BLACK_HOLES,mid,5,10.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_BLACK_HOLES,static,2,4.0,3.0,23809.0,22884.0,16157.0,-15232.0
GALAXY_SOUNDS_BLACK_HOLES,mid,1,4.0,0.0,21675.0,-5388.0,11702.0,15361.0
GALAXY_SOUNDS_BLACK_HOLES,mid,5,8.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_BLACK_HOLES,static,1,6.0,3.0,23971.0,22952.0,16241.0,-15222.0
GALAXY_SOUNDS_BLACK_HOLES,static,5,3.0,3.0,23355.0,22680.0,15937.0,-15262.0
GALAXY_SOUNDS_BLACK_HOLES,mid,3,1.5,0.0,18376.5,-6357.0,10601.0,14132.5
GALAXY_SOUNDS_BLACK_HOLES,static,0,2.0,3.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,mid,3,6.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,1,12.0,0.25,48328.0,12709.0,20046.0,15573.0
GALAXY_SOUNDS_DARK_MATTER,mid,4,1.0,0.0,3177.5,556.0,-1943.0,4564.5
GALAXY_SOUNDS_DARK_MATTER,mid,4,0.5,0.0,3177.5,556.0,-1943.0,4564.5
GALAXY_SOUNDS_DARK_MATTER,mid,3,10.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,2,1.0,0.25,48240.0,12972.0,19729.0,15539.0
GALAXY_SOUNDS_DARK_MATTER,static,2,12.0,0.25,47818.0,12587.0,20014.0,15217.0
GALAXY_SOUNDS_DARK_MATTER,mid,4,5.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,0,6.0,0.25,48570.0,13014.0,19841.0,15715.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,1.0,31738.0,10122.0,6644.0,14972.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,1.25,33208.0,11406.0,6830.0,14972.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,1.5,31723.0,9869.0,6882.0,14972.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,1.75,31765.0,9911.0,6882.0,14972.0
GALAXY_SOUNDS_DARK_MATTER,static,1,1.0,0.25,48697.0,13349.0,19775.0,15573.0
GALAXY_SOUNDS_DARK_MATTER,mid,3,8.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,mid,2,4.0,0.0,7447.0,1264.0,411.0,5772.0
GALAXY_SOUNDS_DARK_MATTER,static,0,10.0,0.25,48570.0,13014.0,19841.0,15715.0
GALAXY_SOUNDS_DARK_MATTER,static,4,0.0,0.25,47951.0,12922.0,19558.0,15471.0
GALAXY_SOUNDS_DARK_MATTER,mid,2,1.5,0.0,7589.5,1859.0,-78.0,5808.5
GALAXY_SOUNDS_DARK_MATTER,static,3,4.0,0.25,47946.0,12947.0,19494.0,15505.0
GALAXY_SOUNDS_DARK_MATTER,mid,2,6.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,0,12.0,0.25,48570.0,13014.0,19841.0,15715.0
GALAXY_SOUNDS_DARK_MATTER,static,4,2.0,0.25,48125.0,12922.0,19732.0,15471.0
GALAXY_SOUNDS_DARK_MATTER,mid,5,2.0,0.0,-9448.0,-1121.0,-2143.0,-6184.0
GALAXY_SOUNDS_DARK_MATTER,static,3,8.0,0.25,48075.0,12665.0,19905.0,15505.0
GALAXY_SOUNDS_DARK_MATTER,mid,2,10.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,3.0,32038.0,9911.0,6882.0,15245.0
GALAXY_SOUNDS_DARK_MATTER,mid,0,1.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,3,6.0,0.25,48114.0,12947.0,19662.0,15505.0
GALAXY_SOUNDS_DARK_MATTER,mid,0,0.5,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,mid,0,5.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,2,2.0,0.25,48240.0,12972.0,19729.0,15539.0
GALAXY_SOUNDS_DARK_MATTER,mid,1,0.0,0.0,7557.5,1855.0,-233.0,5935.5
GALAXY_SOUNDS_DARK_MATTER,mid,5,4.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,3,10.0,0.25,48154.0,12665.0,19984.0,15505.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,0.15,40757.0,12526.0,15608.0,12623.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,0.9,31179.0,9396.0,6811.0,14972.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,0.4,50047.0,9230.0,22087.0,18730.0
GALAXY_SOUNDS_DARK_MATTER,static,2,6.0,0.25,48391.0,12972.0,19880.0,15539.0
GALAXY_SOUNDS_DARK_MATTER,mid,3,2.0,0.0,4035.0,384.0,-1249.0,4900.0
GALAXY_SOUNDS_DARK_MATTER,static,2,4.0,0.25,48321.0,12972.0,19810.0,15539.0
GALAXY_SOUNDS_DARK_MATTER,mid,4,8.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,5.0,32038.0,9911.0,6882.0,15245.0
GALAXY_SOUNDS_DARK_MATTER,static,5,3.0,0.25,48116.0,12897.0,19782.0,15437.0
GALAXY_SOUNDS_DARK_MATTER,static,2,8.0,0.25,48447.0,12972.0,19936.0,15539.0
GALAXY_SOUNDS_DARK_MATTER,static,0,2.0,0.25,48570.0,13014.0,19841.0,15715.0
GALAXY_SOUNDS_DARK_MATTER,mid,3,4.0,0.0,-10702.0,-1549.0,-3876.0,-5277.0
GALAXY_SOUNDS_DARK_MATTER,static,1,10.0,0.25,48251.0,12709.0,19969.0,15573.0
GALAXY_SOUNDS_DARK_MATTER,static,1,8.0,0.25,48539.0,12997.0,19969.0,15573.0
GALAXY_SOUNDS_DARK_MATTER,static,5,1.0,0.25,48025.0,12897.0,19691.0,15437.0
GALAXY_SOUNDS_DARK_MATTER,mid,4,10.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,mid,2,0.0,0.0,6047.5,1407.0,-824.0,5464.5
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,1.1,32230.0,10542.0,6716.0,14972.0
GALAXY_SOUNDS_DARK_MATTER,static,2,10.0,0.25,48162.0,12687.0,19936.0,15539.0
GALAXY_SOUNDS_DARK_MATTER,static,0,4.0,0.25,48570.0,13014.0,19841.0,15715.0
GALAXY_SOUNDS_DARK_MATTER,mid,1,3.0,0.0,9506.0,1692.0,1580.0,6234.0
GALAXY_SOUNDS_DARK_MATTER,static,3,0.0,0.25,48052.0,12947.0,19600.0,15505.0
GALAXY_SOUNDS_DARK_MATTER,mid,2,2.0,0.0,8043.0,1264.0,1007.0,5772.0
GALAXY_SOUNDS_DARK_MATTER,static,0,8.0,0.25,48570.0,13014.0,19841.0,15715.0
GALAXY_SOUNDS_DARK_MATTER,static,3,2.0,0.25,48143.0,12947.0,19691.0,15505.0
GALAXY_SOUNDS_DARK_MATTER,mid,5,0.0,0.0,1717.5,123.0,-2513.0,4107.5
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,0.5,43334.0,7133.0,15185.0,21016.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,0.75,35452.0,8719.0,6207.0,20526.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,0.25,48606.0,13349.0,19684.0,15573.0
GALAXY_SOUNDS_DARK_MATTER,mid,0,3.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,2,0.0,0.25,48588.0,13320.0,19729.0,15539.0
GALAXY_SOUNDS_DARK_MATTER,mid,4,4.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,mid,4,1.5,0.0,3177.5,556.0,-1943.0,4564.5
GALAXY_SOUNDS_DARK_MATTER,mid,3,0.0,0.0,4577.5,971.0,-1395.0,5001.5
GALAXY_SOUNDS_DARK_MATTER,static,1,4.0,0.25,48345.0,12997.0,19775.0,15573.0
GALAXY_SOUNDS_DARK_MATTER,mid,4,6.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,mid,1,1.5,0.0,7557.5,1855.0,-233.0,5935.5
GALAXY_SOUNDS_DARK_MATTER,static,5,12.0,0.25,47995.0,12678.0,20278.0,15039.0
GALAXY_SOUNDS_DARK_MATTER,static,0,0.0,0.25,48570.0,13014.0,19841.0,15715.0
GALAXY_SOUNDS_DARK_MATTER,static,4,1.0,0.25,48042.0,12922.0,19649.0,15471.0
GALAXY_SOUNDS_DARK_MATTER,static,1,6.0,0.25,48140.0,12997.0,19570.0,15573.0
GALAXY_SOUNDS_DARK_MATTER,mid,1,10.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,mid,5,1.0,0.0,1717.5,123.0,-2513.0,4107.5
GALAXY_SOUNDS_DARK_MATTER,mid,0,4.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,4,3.0,0.25,47849.0,12922.0,19456.0,15471.0
GALAXY_SOUNDS_DARK_MATTER,mid,0,1.5,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,7.0,32038.0,9911.0,6882.0,15245.0
GALAXY_SOUNDS_DARK_MATTER,mid,3,1.0,0.0,5063.0,384.0,-221.0,4900.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,0.35,50714.0,13015.0,19993.0,17706.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,0.6,39392.0,7603.0,11465.0,20324.0
GALAXY_SOUNDS_DARK_MATTER,mid,0,6.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,0.1,31172.0,9366.0,9650.0,12156.0
GALAXY_SOUNDS_DARK_MATTER,mid,1,1.0,0.0,7557.5,1855.0,-233.0,5935.5
GALAXY_SOUNDS_DARK_MATTER,mid,1,0.5,0.0,7557.5,1855.0,-233.0,5935.5
GALAXY_SOUNDS_DARK_MATTER,mid,0,10.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,mid,3,5.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,mid,4,0.0,0.0,3177.5,556.0,-1943.0,4564.5
GALAXY_SOUNDS_DARK_MATTER,mid,1,5.0,0.0,8902.0,1692.0,976.0,6234.0
GALAXY_SOUNDS_DARK_MATTER,mid,3,3.0,0.0,5992.0,836.0,-154.0,5310.0
GALAXY_SOUNDS_DARK_MATTER,mid,0,8.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,5,4.0,0.25,47932.0,12897.0,19598.0,15437.0
GALAXY_SOUNDS_DARK_MATTER,mid,4,2.0,0.0,3177.5,556.0,-1943.0,4564.5
GALAXY_SOUNDS_DARK_MATTER,static,5,8.0,0.25,47980.0,12621.0,19922.0,15437.0
GALAXY_SOUNDS_DARK_MATTER,mid,2,1.0,0.0,6047.5,1407.0,-824.0,5464.5
GALAXY_SOUNDS_DARK_MATTER,static,4,8.0,0.25,47987.0,12643.0,19873.0,15471.0
GALAXY_SOUNDS_DARK_MATTER,static,1,2.0,0.25,48345.0,12997.0,19775.0,15573.0
GALAXY_SOUNDS_DARK_MATTER,static,5,6.0,0.25,47656.0,12621.0,19598.0,15437.0
GALAXY_SOUNDS_DARK_MATTER,mid,2,0.5,0.0,6047.5,1407.0,-824.0,5464.5
GALAXY_SOUNDS_DARK_MATTER,mid,2,5.0,0.0,-10185.0,-1457.0,-3591.0,-5137.0
GALAXY_SOUNDS_DARK_MATTER,static,5,10.0,0.25,47585.0,12524.0,19922.0,15139.0
GALAXY_SOUNDS_DARK_MATTER,mid,0,0.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,2.0,31953.0,9911.0,6882.0,15160.0
GALAXY_SOUNDS_DARK_MATTER,static,1,0.0,2.5,32038.0,9911.0,6882.0,15245.0
GALAXY_SOUNDS_DARK_MATTER,static,4,10.0,0.25,47663.0,12545.0,19953.0,15165.0
GALAXY_SOUNDS_DARK_MATTER,mid,1,6.0,0.0,-9668.0,-1365.0,-3306.0,-4997.0
GALAXY_SOUNDS_DARK_MATTER,mid,5,3.0,0.0,1056.0,0.0,1056.0,0.0
GALAXY_SOUNDS_DARK_MATTER,static,1,3.0,0.25,48345.0,12997.0,19775.0,15573.0
GALAXY_SOUNDS_DARK_MATTER,mid,0,2.0,0.0,0.0,0.0,0.0,0.0
GALAXY_SOUNDS_DARK_MATTER,mid,4,3.0,0.0,-10342.0,-1641.0,-3284.0,-5417.0
