product,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_SUEDE,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD_NYLON,SLEEP_POD_COTTON,MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,PEBBLES_XS,PEBBLES_S,PEBBLES_M,PEBBLES_L,PEBBLES_XL,ROBOT_VACUUMING,ROBOT_MOPPING,ROBOT_DISHES,ROBOT_LAUNDRY,ROBOT_IRONING,UV_VISOR_YELLOW,UV_VISOR_AMBER,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_MAGENTA,TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE,PANEL_1X2,PANEL_2X2,PANEL_1X4,PANEL_2X4,PANEL_4X4,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC,SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY
MICROCHIP_CIRCLE,-0.5309914169834915,0.09872011250296264,-0.19945636018785184,-0.17849748658994946,0.12358920659112471,-0.30218504757948045,-0.016407305532746275,-0.5525569520662043,0.2630082324664728,-0.5414924404356464,1.0,0.09832291946258238,-0.5225835354341103,0.4564585041303797,-0.28702959584915244,0.0788753784712708,-0.1708885324490619,-0.24929838216244052,-0.5369450832109411,0.48443606285183743,0.06838075865690701,-0.3799666298324536,0.43446688926008337,0.14164080219542477,0.16738492270255143,-0.5319605050096098,0.2375479022952299,0.05473743926879312,-0.05015667423325757,-0.17905957232654526,-0.4104136630523187,-0.08433989962309109,0.0010347545723016587,-0.470296430833909,0.3332271781719041,0.2411066853302896,0.10698806217410245,0.37204518381437185,0.1774393195689511,-0.3858785441114376,0.11205920265579859,-0.16166007783156214,0.30492593665022943,0.47136372454299735,0.04108269580621471,-0.08970416109144448,0.1560894395753487,0.19462057068138827,-0.09246518995306435,0.11943638283035996
MICROCHIP_OVAL,0.07588058456279356,-0.25682784730975794,-0.11851935007368068,-0.3651867642289483,0.0599812527805628,-0.003764928803517531,-0.40755826010668156,0.0003008407390917937,-0.523639219680374,-0.04491242033240609,0.09832291946258238,1.0,-0.04934122227751573,0.2298009215014718,0.36012077978491486,0.5599565956211773,0.33552071329724226,-0.33521454096395636,-0.06740071651655329,-0.16300768538407098,0.3384668153121719,0.050097961175061656,-0.04930199795162068,0.053445718597354884,0.5061115664081913,0.24055057840203875,0.28413509971896084,0.09422303160979777,-0.33914480348925213,-0.14798822461953315,0.005539047731440798,0.29470384787880594,0.5037387219761982,0.04666178519899311,-0.11289661823357323,-0.46076281688578646,-0.06499022893167611,0.22543229613329085,-0.4213052476270705,0.3056242717889061,0.41163645867796167,-0.00477728249193952,0.0263737268932754,-0.18619261237121196,-0.43216655596513814,0.1781247637537712,-0.20136322276364024,0.5049093456925091,-0.01046698945490319,-0.2986909827410251
MICROCHIP_SQUARE,0.523302377547387,0.05171014845781724,0.42247946238936257,0.0353943407488298,-0.021478299249424914,0.5641974496187564,0.12122239037260331,0.5815405449957155,-0.202664952162929,0.656023933523069,-0.5225835354341103,-0.04934122227751573,1.0,-0.47326497432565234,0.13035021510126435,-0.4709665928303628,-0.10082995147977662,0.20465750683771197,0.15867942324859796,-0.00336294956947758,-0.026894024731664284,0.610303236846233,-0.1613789987483127,-0.17733590632253735,-0.36566199574142383,0.45847849238479627,-0.5657838662605699,0.06468405504834403,-0.11141717352122511,0.30335580164270076,0.27530058328802814,-0.2548849171613458,-0.09941991644853665,0.1296300520691361,0.05657112412476361,-0.18039689249762558,0.018797736659412794,-0.3473410518463958,0.3016707333385431,0.20466740409617654,-0.0747575385634387,-0.041693481719315854,-0.1943721043449452,-0.4047017598510149,0.15643431129505414,-0.23274417403151623,0.154759902068865,-0.2773567616902934,0.23732643229845088,-0.04900502375988667
MICROCHIP_RECTANGLE,-0.4928077997264011,0.034047266181972936,-0.06581871805946662,-0.18389908260225385,0.052965660161653744,-0.23436725864575966,0.12003700631905499,-0.2880185807791921,-0.022007782627177095,-0.39535355193683147,0.4564585041303797,0.2298009215014718,-0.47326497432565234,1.0,-0.13016214168330345,0.4114873779064836,0.1500475058796406,-0.379133239045154,0.08694119037925176,-0.0937647033241854,-0.0029742270236467103,-0.3372934346955871,0.021897171675326538,-0.05504114836588008,0.45362833229409527,-0.4022372172997221,0.399592943524671,0.21677426351789422,0.06615588123654083,-0.32907723689550494,-0.09020533843998323,0.2857846302088395,0.20288704559742496,-0.21165007999466612,0.1639767294659907,0.10215177850463185,-0.23342497472694113,0.11654290560783986,-0.2741161445641492,-0.05792613998737983,0.33660874544204766,0.15294542706552292,-0.1428101504928513,0.3146804951762339,-0.10759786963755168,-0.031528574453943047,0.023426458082334973,0.4819243199372781,-0.004978096618233637,-0.1040679370146943
MICROCHIP_TRIANGLE,0.18090004697436535,-0.31238738825000767,0.026065939566790864,-0.008089633284684527,-0.0542315554683648,0.0033894717113521025,-0.3484185858406903,0.07561177036223672,-0.36287892899888785,0.1461605056861152,-0.28702959584915244,0.36012077978491486,0.13035021510126435,-0.13016214168330345,1.0,0.24801666258302665,0.3125012643192477,-0.023222194127723386,0.29730353007140253,-0.26057104932961966,0.2888257615889658,0.06368781698094532,-0.34853718385306526,0.1217341150635637,0.1369936015067109,0.25060022420214023,0.06124597700727316,0.06964637414377607,-0.22150551665743992,-0.030605560941484602,0.15226936610582303,0.3147700368475439,0.17567770388816037,0.1547713709634019,-0.07298430801435753,-0.3839897587386065,0.0247097489274465,-0.150429863816981,-0.36484457484697713,0.008290975046814605,0.02391892699450286,0.020232640697244564,-0.0997807500376221,-0.35330522785962165,-0.1557949376480147,0.0657752045114512,-0.141554694191632,0.10251094147948747,-0.06388555368169317,-0.12124085464025801
PEBBLES_XS,-0.17574893462228092,-0.29315162386488797,-0.313563935205586,-0.1730820878161168,-0.24597090188754153,-0.3063472347082547,-0.2839084982398045,-0.334661399358154,-0.20018151200082746,-0.4474724606003204,0.0788753784712708,0.5599565956211773,-0.4709665928303628,0.4114873779064836,0.24801666258302665,1.0,0.5168384268753196,-0.1780168923388431,0.2133314515609376,-0.5631527333673167,0.2544237413979334,-0.3135074961254179,-0.18297100373521935,0.0912105911851888,0.5494336745136268,-0.004008214783176515,0.7307229399815363,-0.02077115225938168,-0.17816624360631228,-0.33285729784016266,0.2066348209839747,0.4333236677686015,0.22771908495618312,0.34914476202426625,-0.4164284802218465,-0.17294584719939154,-0.06310640302337306,0.06580366200314243,-0.776971593122119,0.2762681226678152,0.31928369221058417,0.2840307649355953,-0.137258902395995,-0.0977540990787253,-0.5487296961298829,0.3914931721038791,-0.3865673709796012,0.4718181342425549,-0.3625558043855181,-0.09187053062205575
PEBBLES_S,-0.11264625308411787,-0.5167015160592756,-0.024527584690889965,-0.020421130023219002,-0.1477154883190238,-0.046626425945145177,-0.3190561132780861,-0.18207634032402795,-0.07461531095376907,-0.08000951808532664,-0.1708885324490619,0.33552071329724226,-0.10082995147977662,0.1500475058796406,0.3125012643192477,0.5168384268753196,1.0,-0.1172689338396123,0.23521161970107465,-0.6015526118359386,0.11175980043916871,-0.007838721176089988,-0.31969411692344696,0.05990411371028146,0.3986744863108096,-0.030254931205481467,0.38619721626982867,0.11934454561067454,-0.41790541080729104,-0.10000193430361182,0.30704431625188905,0.23595171023991787,0.16261156738106916,0.26360053849351767,-0.17100204116991588,-0.1273961313474339,0.08012309936457801,-0.263993996742185,-0.503053657251022,0.08667153172829963,0.11165972714084531,0.36930970751460057,-0.043829895698307454,-0.22860438739547825,-0.5312576655164728,0.10593901440698894,-0.11776464851023373,0.36889198210279334,-0.14663764872644894,-0.19277582149014436
PEBBLES_M,0.01348956470031946,-0.2378141888073032,0.012449504963244153,0.36689587756404385,-0.1211675009283305,0.1304831307048286,0.36531938888314947,-0.014974353156288903,0.3887252054481068,0.045527947964845626,-0.24929838216244052,-0.33521454096395636,0.20465750683771197,-0.379133239045154,-0.023222194127723386,-0.1780168923388431,-0.1172689338396123,1.0,0.14595166827662806,-0.304638189310307,-0.13205493099552756,0.17702317955882943,-0.2608688922172306,-0.007979606677174214,-0.5363157791008928,-0.08642339228512587,-0.0648099196603879,-0.04528111295430481,0.24565058001738002,-0.17240573260545058,0.355604457765963,-0.1779319862987172,-0.568718106470968,0.3666174746995719,-0.44291640931580917,0.333878615825161,0.004171759805797366,-0.35424990180556776,-0.017660739826428417,0.05115254719400029,-0.505543246124511,0.1537143391764074,-0.04358961647209605,-0.17007845799725563,0.048263364640866335,0.04560264885896456,-0.01989567834343887,-0.4076623823795335,-0.2621118998723432,0.28771977229162055
PEBBLES_L,0.17687540358185416,-0.19834863608867956,0.30010548633726253,0.2101475749142292,-0.3345342789445535,0.10857552100131611,0.03684095842714661,0.3021999460498455,-0.11600116599668013,0.22561297267988656,-0.5369450832109411,-0.06740071651655329,0.15867942324859796,0.08694119037925176,0.29730353007140253,0.2133314515609376,0.23521161970107465,0.14595166827662806,1.0,-0.7388443149374976,-0.06609270706345123,0.12712643339179977,-0.5174166142619164,-0.28687714567694594,0.06108057562463317,0.18787965886840172,0.037193387685174266,0.1724147462235935,-0.0062469085067626455,-0.1181175356664265,0.547437569406644,0.2746340599732903,0.018742880207885355,0.49104060290494206,-0.29278111998979284,-0.002781047324793229,-0.35894424175673906,-0.447327007269789,-0.4223643596601608,0.36481509320890115,-0.1687101189620379,0.3910043271273779,-0.43476922221555814,-0.17420260268639232,-0.15269946545991234,0.06181734462771176,-0.15997568248985342,0.22250729108574674,0.01645433988864803,-0.19602485675635473
PEBBLES_XL,-0.07329654737247089,0.39148978180193383,-0.039060980155957575,-0.2007358859333668,0.3085577937829111,-0.05642197034626382,0.05134788685583597,-0.12090090253172685,0.023183559900248302,-0.03872977439737735,0.48443606285183743,-0.16300768538407098,-0.00336294956947758,-0.0937647033241854,-0.26057104932961966,-0.5631527333673167,-0.6015526118359386,-0.304638189310307,-0.7388443149374976,1.0,-0.01319679357425572,-0.0914100994475349,0.5120025963580931,0.1902645727504184,-0.14988607674366602,-0.16941920927932896,-0.29800911427965904,-0.08638776494913335,0.09153356407201625,0.22179267170645534,-0.6117263816254161,-0.32052703158653434,0.008812115787502147,-0.6705303588907668,0.5529658051969535,-0.0958591383589013,0.29446494407453055,0.41966158568399203,0.6530133376689157,-0.47281720111962516,0.12048973872224585,-0.5779577119864271,0.31989792724497934,0.2238545732358728,0.396930863041534,-0.149840756212255,0.18349531755258086,-0.2921522410217552,0.13563760549539916,0.18520124008518912
ROBOT_VACUUMING,-0.027369734963827292,-0.09305249444807794,-0.24796139594809016,-0.4075088983670156,0.2948948934834324,-0.25802694530930026,-0.4591810749572285,-0.0590228573256315,-0.4835570909556695,-0.0695797439411784,0.06838075865690701,0.3384668153121719,-0.026894024731664284,-0.0029742270236467103,0.2888257615889658,0.2544237413979334,0.11175980043916871,-0.13205493099552756,-0.06609270706345123,-0.01319679357425572,1.0,-0.18779891382326544,0.09097189149415218,0.39233357478285086,0.18105129407137563,0.20115086455866069,0.14209818345563982,-0.09604170076859164,-0.18445824458780832,-0.10094744123984085,-0.2258462679558768,0.3641895149639714,0.26423691139324373,-0.11805555944254008,0.05579828584387988,-0.4074300771198786,0.014405514172334691,0.2071732208209219,-0.3493608644824107,-0.14182599266726928,0.26087501871121227,-0.24771929644424454,-0.09869659069171455,-0.17063954862012576,0.030218446293220586,0.22582401751346923,-0.2746955117471408,0.17823729115774709,-0.011934792771865562,-0.1936545238856543
ROBOT_MOPPING,0.42228157233748037,-0.0674847668563447,0.33922691226883056,0.2375227347441462,-0.12323810611969858,0.32724358734157716,0.0916265270213255,0.5013229330222492,-0.04996118823790977,0.6490747648781324,-0.3799666298324536,0.050097961175061656,0.610303236846233,-0.3372934346955871,0.06368781698094532,-0.3135074961254179,-0.007838721176089988,0.17702317955882943,0.12712643339179977,-0.0914100994475349,-0.18779891382326544,1.0,-0.41152043955082357,-0.37001142193933356,-0.25028756318273687,0.36313886356567376,-0.40892526196480605,0.029919766981457707,-0.22603847241348152,0.4020931957405877,0.26282271160595544,-0.05365963871523514,-0.07210442019065404,0.3718574985362051,-0.05487606834072949,0.114729053820477,-0.3329720619182004,-0.5199276573697821,0.3045584337665011,0.41296829385750056,-0.08716517285438817,0.056666500074278224,-0.34306564059096883,-0.1349309137108192,-0.011806772601952084,-0.4158199191748823,0.36955744713712685,-0.10612980130597756,0.10653352144358826,-0.07198352920746375
ROBOT_DISHES,-0.0855661592605577,0.2713393722698909,-0.14597462562364383,-0.29743221595094016,0.10509882508277563,0.059337089877428285,-0.14882019390957285,-0.1701416594823412,0.061959744127487726,-0.1513321728809661,0.43446688926008337,-0.04930199795162068,-0.1613789987483127,0.021897171675326538,-0.34853718385306526,-0.18297100373521935,-0.31969411692344696,-0.2608688922172306,-0.5174166142619164,0.5120025963580931,0.09097189149415218,-0.41152043955082357,1.0,0.1345939709625599,0.10199000152261166,-0.15058644032240653,-0.07045371491375031,-0.09050871002168714,0.0272118292262149,0.16073012149428484,-0.36236110935950583,-0.26195628224344547,0.1437319246569609,-0.4874095205312372,0.2856185609051821,-0.06912797641081687,0.3312722360394875,0.5785793622844778,0.3239132620842596,-0.262509131858116,0.05729488885995942,-0.2156665923858334,0.3726633004701669,0.29193253055176527,0.1932630267682761,0.09314594628472755,-0.04884986031462855,-0.09416881938049504,0.10344870291542028,0.03644948506494059
ROBOT_LAUNDRY,-0.07286572016599227,0.08584038481719991,-0.3183842098790322,-0.352078631504344,0.43097496564123156,-0.36104561869120017,-0.25187158579662555,-0.3622135333224459,-0.23221549982813394,-0.26740159532277513,0.14164080219542477,0.053445718597354884,-0.17733590632253735,-0.05504114836588008,0.1217341150635637,0.0912105911851888,0.05990411371028146,-0.007979606677174214,-0.28687714567694594,0.1902645727504184,0.39233357478285086,-0.37001142193933356,0.1345939709625599,1.0,-0.17900248522352627,0.002776349614024417,0.26578265126489936,-0.33897628785902073,-0.06369568758950266,-0.2301639578163767,-0.4609349167239505,0.1676641747458264,-0.046745781572102775,-0.3286848383242171,0.13276568131776287,-0.34347239630256926,0.39554238652660373,0.24850495254376,-0.07337291566698416,-0.5070276691590276,0.1898883067505012,-0.31426194110170863,0.1477461502760333,-0.15534387134012922,0.25138402243203767,0.20256092077285962,-0.16986581571990886,-0.1885406594368707,-0.020270498726299102,0.022380627325459052
ROBOT_IRONING,-0.2612496965134959,-0.2804870575575696,-0.0422295025076558,-0.23155106111679827,-0.28614992656907495,-0.0623479730391347,-0.41514571114129395,-0.10253012102066224,-0.2900565153328976,-0.21999178084528417,0.16738492270255143,0.5061115664081913,-0.36566199574142383,0.45362833229409527,0.1369936015067109,0.5494336745136268,0.3986744863108096,-0.5363157791008928,0.06108057562463317,-0.14988607674366602,0.18105129407137563,-0.25028756318273687,0.10199000152261166,-0.17900248522352627,1.0,-0.11694437316358867,0.43066648337950203,0.3932309161042948,-0.2612686748748014,0.03147236994843757,0.08380851223160042,0.15528121448947713,0.6507337993969982,-0.045105052043124094,0.026238694836787386,-0.35121376480191885,-0.056510616732315826,0.2738972144026344,-0.4278077209943502,0.19594105143107152,0.4529890342264064,0.21086026539302063,0.06559077452013762,-0.06774001866303807,-0.5882620765017896,0.3464956956696363,-0.3775726175627747,0.5624681359178824,-0.08797511220321004,-0.18186063916962258
